TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT1G20260,AtVAB3,0.376617147,0.122684826,0.426825147,-0.253932321,0.050208001,-0.219388931,-0.596006078,-0.103908631,-0.480525778,-0.012459026,-0.389076173,0.292304711,-0.084312435,-0.154104522,-0.530721669,0.336674896,-0.039942251,0.183511575,-0.193105572,0.18151765,-0.195099497
AT1G20450,ERD10,1.07523011,-0.025753076,0.495880524,-1.100983186,-0.579349586,-0.575412615,-1.650642725,-0.241633238,-1.316863348,-0.657329936,-1.732560046,0.066498007,-1.008732103,-0.015480638,-1.090710749,0.089075802,-0.986154308,-0.469668999,-1.54489911,-0.081463088,-1.156693199
AT1G20840,AtTMT1,0.486605698,0.132953749,0.279810044,-0.353651949,-0.206795654,0.432190708,-0.05441499,0.458782939,-0.02782276,0.642988149,0.15638245,0.906541096,0.419935398,0.217912156,-0.268693542,1.089339247,0.602733549,0.5129504,0.026344702,0.452417597,-0.034188101
AT1G20850,XCP2,0.980094156,-0.003324162,0.158342388,-0.983418317,-0.821751767,-0.120805338,-1.100899493,0.996473253,0.016379097,0.331856495,-0.648237661,-0.545945727,-1.526039883,0.21745877,-0.762635386,0.864896198,-0.115197957,-0.019749963,-0.999844118,0.062938785,-0.917155371
AT1G20900,AHL27,-0.048617254,0.156962513,0.703593934,0.205579767,0.752211189,0.112493803,0.161111057,0.02488435,0.073501604,0.342946292,0.391563546,0.103115721,0.151732975,0.099226351,0.147843605,0.77930759,0.827924844,0.317261476,0.36587873,0.305238972,0.353856226
AT1G20920,RCF1,-0.140561882,0.093696906,-0.001063443,0.234258788,0.139498439,0.01181121,0.152373091,0.327980624,0.468542506,0.143237663,0.283799544,-0.126851477,0.013710405,-0.144000963,-0.003439081,-0.431782565,-0.291220684,-0.435191117,-0.294629236,0.149789078,0.29035096
AT1G20960,emb1507,-0.571506335,-0.362998482,-0.866154438,0.208507853,-0.294648103,0.134828359,0.706334694,0.066795704,0.63830204,-0.02367344,0.547832895,-0.337263105,0.23424323,0.063669922,0.635176257,-0.341540332,0.229966003,-0.198367979,0.373138357,-0.140146614,0.431359721
AT1G21190,LSM3A,0.249542032,0.343530738,-0.083020554,0.093988706,-0.332562586,0.708554979,0.459012946,0.449142131,0.199600099,0.135713347,-0.113828685,0.451973068,0.202431035,0.413159765,0.163617733,0.183037351,-0.066504681,0.350833319,0.101291287,0.257268729,0.007726697
AT1G21900,p24delta5,0.358856048,0.434485536,0.501836601,0.075629488,0.142980553,1.018267962,0.659411914,0.981945406,0.623089358,0.889273496,0.530417448,1.672435041,1.313578993,0.789040244,0.430184196,1.250858533,0.892002485,1.27981741,0.920961362,0.981376143,0.622520095
AT1G22190,RAP2.4,0.645888872,-0.126074865,1.032352594,-0.771963737,0.386463722,-0.50037754,-1.146266412,-0.550551788,-1.19644066,-0.203783902,-0.849672774,0.334619763,-0.311269109,0.044586172,-0.6013027,0.292815544,-0.353073328,-0.897451521,-1.543340393,0.372538067,-0.273350805
AT1G22530,PATL2,-0.465157865,0.537348752,0.250081942,1.002506618,0.715239807,0.299918381,0.765076246,0.364956698,0.830114563,0.52122935,0.986387215,0.277580647,0.742738512,0.769995147,1.235153012,0.325711735,0.7908696,0.318853493,0.784011358,-0.097503768,0.367654097
AT1G22880,ATCEL5,1.374657206,0.012850372,0.707763361,-1.361806833,-0.666893844,-0.470753336,-1.845410541,-0.547222598,-1.921879803,-0.26637627,-1.641033475,0.182905242,-1.191751964,0.725462531,-0.649194675,0.847481054,-0.527176152,-0.257433091,-1.632090297,-0.143353906,-1.518011111
AT1G23020,ATFRO3,-0.903474362,-0.251259049,-0.340274046,0.652215313,0.563200316,0.106786533,1.010260895,-0.553208014,0.350266348,0.900363304,1.803837666,-0.522133108,0.381341254,-0.673937483,0.229536878,0.363213286,1.266687648,-0.215884511,0.687589851,-0.270999271,0.632475091
AT1G23190,PGM3,0.025673348,0.157957734,0.220722747,0.132284387,0.195049399,-0.227710454,-0.253383802,0.099741845,0.074068498,0.155350498,0.12967715,0.30159199,0.275918642,0.211615948,0.1859426,0.459710058,0.43403671,0.320990864,0.295317517,-0.034759122,-0.060432469
AT1G23400,ATCAF2,-0.098276051,0.188210297,-0.600373662,0.286486348,-0.502097611,0.165427226,0.263703277,-0.179498926,-0.081222875,-0.244436996,-0.146160945,-0.20110506,-0.102829009,0.035609132,0.133885183,-0.401295014,-0.303018964,0.080613718,0.178889769,-0.396229839,-0.297953788
AT1G23820,SPDS1,0.006497821,0.050338799,-0.558240329,0.043840978,-0.56473815,0.110368866,0.103871045,0.070457376,0.063959556,0.063065908,0.056568087,0.004737628,-0.001760193,0.172782783,0.166284963,0.177045658,0.170547838,0.114178723,0.107680902,-0.073222652,-0.079720473
AT1G23860,At-RSZ21,0.162139441,0.291162924,0.318829385,0.129023483,0.156689944,0.333238447,0.171099006,0.284638528,0.122499087,0.298653027,0.136513586,-0.002844531,-0.164983972,0.06333042,-0.098809021,-0.302786399,-0.46492584,-0.194845511,-0.356984952,0.404829302,0.242689861
AT1G24180,IAR4,0.174828988,-0.078377247,0.138324728,-0.253206235,-0.036504259,0.01955886,-0.155270128,0.016430389,-0.158398599,-0.22388501,-0.398713998,0.470731584,0.295902597,0.180558285,0.005729297,0.471495406,0.296666418,0.339599062,0.164770075,0.007908307,-0.166920681
AT1G25490,ATB,0.029109049,-0.06133791,-0.281049812,-0.090446959,-0.310158861,-0.031935289,-0.061044338,0.127481185,0.098372136,0.05288284,0.023773791,0.08390098,0.05479193,0.329922979,0.30081393,0.381628795,0.352519746,0.420337719,0.39122867,0.260000584,0.230891535
AT1G26110,DCP5,-0.059074008,-0.065878125,-0.275816402,-0.006804117,-0.216742393,-0.46072345,-0.401649442,-0.377871155,-0.318797147,-0.15860057,-0.099526562,-0.451612371,-0.392538363,-0.071257995,-0.012183987,-0.112322146,-0.053248138,-0.033787252,0.025286756,-0.222919277,-0.163845269
AT1G26670,ATVTI12,0.225994516,-0.131901563,0.668341308,-0.357896079,0.442346792,-0.047567007,-0.273561523,0.186498818,-0.039495698,-0.136115361,-0.362109876,0.38107672,0.155082205,-0.161461323,-0.387455839,0.160393865,-0.06560065,-0.303572071,-0.529566586,0.568096768,0.342102252
AT1G26945,KDR,0.653101777,0.129073876,1.295878331,-0.524027901,0.642776554,0.900339971,0.247238194,0.625810352,-0.027291425,1.316701276,0.663599499,1.190781616,0.537679839,0.750656202,0.097554425,0.179805578,-0.473296199,0.80822043,0.155118653,1.479686924,0.826585147
AT1G27650,ATU2AF35A,0.056248577,0.273823736,0.392932101,0.217575159,0.336683524,-0.024841393,-0.08108997,-0.029122253,-0.08537083,0.191369326,0.135120749,-0.165517438,-0.221766015,-0.006850111,-0.063098688,-0.446977215,-0.503225792,-0.223537871,-0.279786448,0.316516626,0.260268049
AT1G29280,ATWRKY65,0.89891506,0.503044488,1.267136622,-0.395870572,0.368221562,-0.428991566,-1.327906626,-0.201046357,-1.099961416,0.096933559,-0.801981501,0.341928954,-0.556986105,-0.587165489,-1.486080548,-0.379299706,-1.278214766,-0.413839433,-1.312754493,0.255745387,-0.643169672
AT1G29900,CARB,-0.730894973,-0.483395177,-0.999970796,0.247499796,-0.269075824,-0.549301013,0.181593959,-0.6493364,0.081558573,-0.174569931,0.556325042,-0.891247673,-0.1603527,-0.277314864,0.453580109,-0.669386164,0.061508809,-0.08749195,0.643403023,-0.4546814,0.276213572
AT1G29990,PFD6,0.183809993,0.273631265,-0.121833195,0.089821272,-0.305643188,0.692565253,0.50875526,0.365261365,0.181451372,0.043210475,-0.140599518,0.439342866,0.255532873,0.353577321,0.169767328,0.430464944,0.246654951,0.421843363,0.23803337,0.09080968,-0.093000313
AT1G30120,PDH-E1,-0.109488942,0.051880326,-0.324366375,0.161369269,-0.214877432,0.346726826,0.456215769,0.206704737,0.316193679,-0.049367296,0.060121646,0.150276617,0.259765559,0.414949326,0.524438269,0.275910986,0.385399929,0.313153324,0.422642266,-0.061550829,0.047938114
AT1G30510,ATRFNR2,0.1172067,0.3449112,-0.1691225,0.2277045,-0.2863292,0.04621748,-0.0709892,0.3222358,0.2050291,-0.4330536,-0.5502603,0.5914701,0.4742634,0.2278231,0.1106164,0.7713578,0.6541511,0.4358815,0.3186748,-0.3764639,-0.4936706
AT1G30970,SUF4,-0.3577695,-0.1821805,-0.472302,0.1755891,-0.1145324,0.006524139,0.3642937,0.000942343,0.3587119,0.2050145,0.562784,-0.286057,0.07171254,-0.1449499,0.2128196,-0.3675163,-0.009746731,-0.1364155,0.2213541,-0.1728633,0.1849062
AT1G31180,ATIMD3,-0.2535123,0.1155418,-0.4932547,0.3690541,-0.2397424,0.2577747,0.511287,0.05850486,0.3120171,0.1829553,0.4364675,0.1983686,0.4518808,0.2882456,0.5417578,0.3110104,0.5645226,0.4019628,0.6554751,-0.2603407,-0.006828454
AT1G31340,ATRUB1,-0.1096189,0.1747342,-0.3057728,0.2843531,-0.1961539,1.623959,1.733578,1.394489,1.504108,1.070889,1.180508,1.316369,1.425988,1.500714,1.610333,1.328229,1.437848,1.627186,1.736805,1.375129,1.484748
AT1G31770,ABCG14,0.1827202,-0.1432205,-0.3190599,-0.3259408,-0.5017801,-0.4205658,-0.6032861,0.8230899,0.6403697,0.02670702,-0.1560132,0.1599322,-0.02278804,-0.07984241,-0.2625626,0.1217809,-0.06093935,-0.3836732,-0.5663934,0.1464275,-0.03629275
AT1G31817,NFD3,-0.1236217,0.4827084,-0.3615428,0.6063301,-0.2379212,0.3012385,0.4248602,-0.03994331,0.08367836,0.07024173,0.1938634,0.4112255,0.5348472,0.5998998,0.7235215,0.8511537,0.9747754,0.5367058,0.6603275,-0.126384,-0.002762348
AT1G31860,AT-IE,0.1495795,0.08622415,-0.2529525,-0.06335539,-0.4025321,0.4447753,0.2951957,-0.1355571,-0.2851366,0.01313176,-0.1364478,0.08602005,-0.06355948,0.4136958,0.2641163,0.2697139,0.1201344,0.3843857,0.2348062,0.06885608,-0.08072346
AT1G31970,STRS1,-0.5717752,-0.07876952,-0.9689021,0.4930057,-0.3971269,0.07555903,0.6473343,-0.2509828,0.3207924,-0.05766734,0.5141079,-0.4378247,0.1339506,-0.07974422,0.492031,-0.4422889,0.1294863,-0.1763558,0.3954194,-0.2823367,0.2894385
AT1G32100,ATPRR1,0.4502125,0.08174568,0.5228768,-0.3684668,0.07266431,0.7103108,0.2600983,1.277585,0.8273722,0.5863832,0.1361706,0.3145811,-0.1356314,0.5678364,0.1176238,2.006031,1.555819,0.5139256,0.06371306,0.364247,-0.0859655
AT1G32170,XTH30,0.317938,-0.09356204,1.697626,-0.4115,1.379688,-0.3702573,-0.6881953,0.04353677,-0.2744012,-0.05942424,-0.3773622,0.8551957,0.5372577,-0.3248801,-0.6428181,0.5210644,0.2031264,-0.7551525,-1.07309,0.2739289,-0.04400909
AT1G32230,ATP8,-0.135647,-0.2801242,-0.09510513,-0.1444771,0.04054191,-0.587161,-0.451514,-0.3607045,-0.2250575,-0.3587718,-0.2231248,-0.2997574,-0.1641104,-0.9798488,-0.8442017,-0.3238083,-0.1881612,-0.814036,-0.6783889,-0.5792315,-0.4435845
AT1G32400,TOM2A,0.3903586,0.1294406,0.6487226,-0.260918,0.2583641,0.1084586,-0.2819,0.3500808,-0.04027778,0.227881,-0.1624776,0.1764195,-0.2139391,0.1038632,-0.2864954,0.0964717,-0.2938869,0.1562776,-0.234081,0.3184629,-0.07189567
AT1G32450,AtNPF7.3,1.743644,-1.506242,0.1909733,-3.249886,-1.552671,-0.7840662,-2.52771,1.716177,-0.02746717,-2.996549,-4.740193,-0.2579801,-2.001624,-1.13706,-2.880704,-0.5838513,-2.327495,-1.970653,-3.714298,-0.1903982,-1.934042
AT1G32790,CID11,0.4773912,0.302716,0.6272289,-0.1746752,0.1498377,-0.07442656,-0.5518178,-0.01748495,-0.4948762,-0.07371498,-0.5511062,0.5339527,0.05656145,-0.2292253,-0.7066165,-0.07836759,-0.5557588,-0.0471168,-0.524508,0.1125521,-0.3648391
AT1G33040,NACA5,-0.1565122,0.08038482,-0.5509555,0.2368971,-0.3944432,0.3365277,0.4930399,0.2094448,0.3659571,0.09487636,0.2513886,0.2632883,0.4198005,0.4935679,0.6500802,0.1411285,0.2976408,0.6397802,0.7962925,0.08970171,0.246214
AT1G33240,AT-GTL1,-0.04965079,0.139934,0.205957,0.1895848,0.2556077,0.2894013,0.3390521,0.2997388,0.3493896,0.2371669,0.2868177,0.216837,0.2664878,0.4569059,0.5065567,-0.01468127,0.03496953,0.3041363,0.3537871,0.1540672,0.203718
AT1G33800,AtGXMT1,0.7171918,1.125123,1.134915,0.407931,0.4177229,0.2235581,-0.4936337,0.3704404,-0.3467514,0.452284,-0.2649078,1.130985,0.4137936,0.6633077,-0.05388411,0.7510021,0.03381031,0.8501272,0.1329353,0.2350956,-0.4820962
AT1G35580,A/N-InvG,-0.2115809,-0.5119724,-0.02929328,-0.3003915,0.1822876,-0.523806,-0.3122251,-0.1710574,0.04052347,-0.0524282,0.1591527,-0.1533922,0.05818872,-0.8104279,-0.598847,-0.2374499,-0.02586901,-0.9844802,-0.7728993,-0.2062339,0.00534703
AT1G35720,ANN1,1.539422,0.7301122,2.285079,-0.8093098,0.7456568,-0.6957037,-2.235126,-0.1108529,-1.650275,-1.165177,-2.704599,1.509837,-0.02958501,0.2443118,-1.29511,0.3028536,-1.236568,0.009586296,-1.529836,0.1670112,-1.372411
AT1G41830,SKS6,0.2777194,0.2665575,-0.1248305,-0.01116187,-0.4025499,0.04397534,-0.233744,0.1761992,-0.1015202,0.5343017,0.2565823,0.6861217,0.4084023,0.6901244,0.412405,0.9731572,0.6954378,1.007884,0.7301644,-0.01876652,-0.2964859
AT1G43130,LCV2,0.7545482,0.3422973,0.8069773,-0.4122509,0.05242913,0.439332,-0.3152162,0.4551889,-0.2993593,0.5133009,-0.2412473,0.5666387,-0.1879094,0.2503204,-0.5042278,0.2032194,-0.5513288,0.1941621,-0.5603861,0.8020866,0.04753846
AT1G43190,PTB3,0.2280758,0.1564292,-0.0702255,-0.07164656,-0.2983013,0.09593217,-0.1321436,-0.1105508,-0.3386266,0.2534842,0.02540844,0.1932037,-0.0348721,0.3815152,0.1534394,0.2410478,0.012972,0.5298896,0.3018139,0.08935849,-0.1387173
AT1G43670,AtcFBP,0.4144066,0.4376477,0.3004586,0.02324112,-0.113948,-0.3277278,-0.7421344,0.1307987,-0.2836079,0.4343655,0.01995889,0.314385,-0.1000216,-0.3108307,-0.7252373,-0.1299004,-0.544307,0.3481977,-0.06620889,0.8966612,0.4822546
AT1G43790,TED6,1.228599,1.330498,0.9616961,0.1018993,-0.2669029,1.090581,-0.1380177,1.612606,0.3840066,1.655087,0.4264876,0.4941697,-0.7344293,0.8885587,-0.3400403,1.369114,0.1405149,0.3859306,-0.8426684,0.3714969,-0.8571022
AT1G43890,ATRAB-C1,0.2009045,0.1745214,0.1968596,-0.02638313,-0.004044845,0.3785838,0.1776793,0.3677937,0.1668892,-0.0582345,-0.259139,0.3908684,0.1899639,0.194798,-0.006106469,0.180414,-0.02049049,0.2806196,0.07971508,0.2866338,0.08572929
AT1G44800,SIAR1,-0.3005588,0.5900313,-0.566632,0.8905901,-0.2660732,0.4790579,0.7796166,1.049782,1.350341,-0.5070994,-0.2065406,-0.3862873,-0.08572848,-0.2470278,0.05353097,0.6809508,0.9815095,-0.5194571,-0.2188983,-0.8129963,-0.5124375
AT1G47128,RD21,0.4777423,-0.511076,1.187138,-0.9888183,0.7093956,-0.6550623,-1.132805,-0.1841472,-0.6618895,-0.5066787,-0.984421,0.6697889,0.1920466,-0.7753383,-1.253081,0.2712015,-0.2065408,-0.7888736,-1.266616,0.2789499,-0.1987924
AT1G47490,ATRBP47C,-0.4479752,-0.03087305,-0.6282611,0.4171022,-0.1802859,0.04845144,0.4964267,0.06912418,0.5170994,0.2168974,0.6648726,-0.2000244,0.2479509,0.4043399,0.8523152,0.04717931,0.4951546,0.1231315,0.5711067,-0.3852538,0.06272141
AT1G48030,mtLPD1,-0.3573874,-0.2926264,-0.7393778,0.064761,-0.3819904,-0.2570608,0.1003267,-0.2490908,0.1082966,0.03785632,0.3952438,-0.2397088,0.1176786,-0.1904114,0.166976,-0.04731771,0.3100697,0.4067401,0.7641276,-0.2149453,0.1424422
AT1G48410,AGO1,-0.5271962,-0.486464,-0.798584,0.04073216,-0.2713878,-0.2753472,0.251849,-0.2475203,0.2796759,-0.2039573,0.3232389,-0.4835721,0.04362409,-0.329561,0.1976352,-0.5469069,-0.0197107,-0.3831393,0.1440569,-0.3190985,0.2080977
AT1G49300,ATRAB7,0.5509932,0.4348312,0.9365962,-0.1161621,0.385603,-0.02158676,-0.57258,-0.02682867,-0.5778219,-0.2839275,-0.8349208,0.5713747,0.02038144,-0.4130096,-0.9640029,0.4318103,-0.119183,-0.05588607,-0.6068793,0.1934356,-0.3575577
AT1G49480,RTV1,0.150129,-0.05813508,0.1820056,-0.208264,0.03187666,0.3041095,0.1539805,0.0583298,-0.09179916,-0.03969823,-0.1898272,0.03495646,-0.1151725,0.1522892,0.002160246,-0.07389636,-0.2240253,0.08624775,-0.06388121,0.1482287,-0.001900216
AT1G50200,ACD,-0.7744243,-0.4772224,-0.8540258,0.297202,-0.07960149,-0.9466431,-0.1722188,-0.8918679,-0.1174436,-0.4073598,0.3670646,-1.103921,-0.3294968,-0.9160948,-0.1416705,-1.146539,-0.372115,-0.8292998,-0.05487546,-0.7338237,0.04060063
AT1G50370,AtFYPP1,0.06108265,-0.02564078,-0.02003866,-0.08672343,-0.08112131,0.2610991,0.2000164,0.2877087,0.226626,0.1227931,0.06171045,0.2561099,0.1950272,0.2922342,0.2311516,0.4042186,0.3431359,0.2477333,0.1866506,0.1750882,0.1140056
AT1G50430,7RED,0.1764008,0.02045306,-0.01499345,-0.1559477,-0.1913943,-0.1460839,-0.3224847,-0.1893586,-0.3657594,-0.04667371,-0.2230745,0.05975723,-0.1166436,0.04520733,-0.1311935,0.2169389,0.04053811,0.444386,0.2679852,0.09492947,-0.08147133
AT1G51070,bHLH115,0.5637735,0.4028764,1.442422,-0.1608971,0.8786486,0.2467021,-0.3170714,0.496186,-0.06758749,-0.4441897,-1.007963,0.7441893,0.1804158,-0.06122223,-0.6249957,0.3824489,-0.1813246,-0.3446179,-0.9083914,0.3928416,-0.1709319
AT1G51680,4CL.1,-0.330929,0.01473163,-0.2631436,0.3456606,0.06778538,-0.1311031,0.1998258,0.2103897,0.5413186,0.00280702,0.333736,-1.050394,-0.7194649,-0.2782655,0.05266342,0.4719059,0.8028349,-0.5068819,-0.1759529,-1.196505,-0.8655765
AT1G52280,AtRABG3d,0.1363197,0.06665729,0.2269344,-0.06966243,0.09061466,0.2029732,0.06665344,0.2042176,0.06789791,-0.05269976,-0.1890195,0.3011325,0.1648127,0.5025086,0.3661888,0.1760402,0.03972044,0.9550236,0.8187039,0.0846655,-0.05165422
AT1G53210,AtNCL,0.3610896,0.0249285,0.2824058,-0.3361611,-0.07868379,-0.3499999,-0.7110894,0.008756978,-0.3523326,-0.3097586,-0.6708481,0.1826257,-0.1784638,-0.3482616,-0.7093511,0.4060251,0.04493558,-0.469477,-0.8305666,-0.1359267,-0.4970163
AT1G53580,ETHE1,1.336037,0.3501551,1.662644,-0.9858816,0.3266073,0.000175504,-1.335861,0.3076395,-1.028397,-0.156694,-1.492731,1.430643,0.09460631,-0.3168552,-1.652892,0.6882716,-0.6477651,0.009839063,-1.326198,0.9929334,-0.3431034
AT1G53910,RAP2.12,0.8309358,0.1026672,0.5242362,-0.7282686,-0.3066995,-0.3005445,-1.13148,0.534253,-0.2966828,0.2061709,-0.6247648,0.559621,-0.2713148,-0.07503646,-0.9059722,0.3503709,-0.4805649,0.1135831,-0.7173527,0.3357458,-0.4951899
AT1G54000,GLL22,0.4087182,0.6133315,-0.511316,0.2046133,-0.9200341,-0.2357631,-0.6444813,-0.4028114,-0.8115296,0.05635436,-0.3523638,0.139296,-0.2694222,0.2554539,-0.1532643,0.3103141,-0.09840406,0.1597921,-0.248926,-0.4133941,-0.8221122
AT1G54030,ERMO3,0.3262252,0.4232842,-0.1976694,0.09705899,-0.5238945,-0.5206238,-0.846849,-0.4307123,-0.7569375,0.2511762,-0.07504903,0.6039856,0.2777604,0.06976622,-0.256459,0.4182683,0.09204308,0.2102329,-0.1159923,-0.03029768,-0.3565229
AT1G54080,UBP1A,-0.02603611,-0.01500802,-0.01683322,0.01102808,0.009202886,-0.2587893,-0.2327532,0.01487614,0.04091225,-0.005010622,0.02102548,0.01104341,0.03707952,0.003095404,0.02913151,-0.2359679,-0.2099318,-0.1884275,-0.1623914,0.192605,0.2186411
AT1G55310,At-SCL33,-0.14963,0.235225,0.3637366,0.384855,0.5133666,0.01781548,0.1674455,-0.1155725,0.0340575,0.1205314,0.2701615,0.1792822,0.3289123,-0.09416115,0.05546888,-0.482148,-0.332518,0.05241766,0.2020477,0.3241884,0.4738185
AT1G55850,ATCSLE1,0.5859539,-0.141827,0.9247413,-0.7277809,0.3387874,-0.9988095,-1.584763,-0.4712265,-1.05718,0.2126377,-0.3733161,0.04518952,-0.5407644,-0.8450953,-1.431049,-0.3149929,-0.9009468,-0.4660046,-1.051958,0.16093,-0.4250239
AT1G55920,ATSERAT2;1,1.398667,0.5664173,2.16697,-0.8322495,0.7683032,-0.74669,-2.145357,-0.9620608,-2.360728,0.2334844,-1.165182,0.5862557,-0.812411,-0.8746358,-2.273303,0.02044168,-1.378225,-0.5209474,-1.919614,0.573941,-0.8247258
AT1G56200,EMB1303,0.1985942,0.1600796,0.5503623,-0.03851457,0.3517681,0.6013983,0.4028041,0.2224755,0.02388124,0.2115429,0.01294867,0.09878979,-0.09980442,-0.03496862,-0.2335628,-0.3120479,-0.5106422,-0.2243577,-0.4229519,0.6104322,0.411838
AT1G56430,ATNAS4,-0.5232047,-0.09436849,0.5282489,0.4288362,1.051454,1.316634,1.839839,0.3457955,0.8690002,1.355911,1.879116,-0.1875069,0.3356978,0.4345441,0.9577487,2.141916,2.66512,0.202772,0.7259767,-0.1622855,0.3609192
AT1G57620,CYB,0.348806,0.3651941,0.1464972,0.01638811,-0.2023087,0.5660844,0.2172785,0.3962592,0.04745322,0.001869608,-0.3469364,0.3964154,0.04760939,0.4272502,0.07844417,0.4641585,0.1153525,0.4434003,0.09459433,0.4439818,0.09517586
AT1G57680,Cand1,-0.3991451,-0.3288133,-0.1667575,0.0703318,0.2323875,-0.2905726,0.1085725,-0.252483,0.146662,0.002716718,0.4018618,-0.2894312,0.1097139,-0.2163063,0.1828388,-0.4623214,-0.06317636,-0.1393332,0.2598118,-0.5016496,-0.1025045
AT1G58080,ATATP-PRT1,-0.646268,-0.2311815,-0.4775209,0.4150865,0.1687471,0.2282817,0.8745497,-0.2525272,0.3937408,0.168699,0.814967,-0.1985457,0.4477223,0.04681323,0.6930812,0.2481292,0.8943972,-0.01438693,0.6318811,-0.5490199,0.09724809
