TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT3G22600,LTPG5,0.6476978,0.05768123,-0.5900166,-0.3614422,-1.00914,-0.2298948,-0.8775926,0.2519933,-0.3957045,-0.9064546,-1.554152,0.3654268,-0.282271,-0.6206688,-1.268367,-1.674441,-2.322139,-0.7223248,-1.370023,-0.9353859,-1.583084
AT3G22630,PBD1,-0.3918109,0.2152325,0.6070434,-0.04620747,0.3456034,-0.3599014,0.03190955,-0.0284581,0.3633528,0.05445828,0.4462692,-0.07241808,0.3193928,0.07191582,0.4637267,-0.3556761,0.03613476,-0.4454952,-0.05368433,-0.05946449,0.3323464
AT3G22680,RDM1,-0.05143602,0.009114968,0.06055098,-0.7041699,-0.6527339,-0.6316756,-0.5802396,-0.458003,-0.4065669,-0.486267,-0.4348309,-0.7325915,-0.6811555,-0.4508498,-0.3994137,-0.5907469,-0.5393109,-0.02404493,0.02739109,0.1418358,0.1932719
AT3G22780,ATTSO1,-0.2327728,0.2034659,0.4362387,0.2683462,0.501119,0.3982275,0.6310003,0.03104704,0.2638198,0.5051557,0.7379285,-0.1197866,0.1129862,0.5588828,0.7916556,0.08778139,0.3205542,0.4442153,0.6769881,-0.323006,-0.09023318
AT3G22790,NET1A,-0.4917312,0.4262198,0.917951,0.1023683,0.5940995,0.1622271,0.6539583,-0.238995,0.2527362,0.602028,1.093759,-0.3191999,0.1725313,0.2778535,0.7695848,-0.04893628,0.4427949,0.6805896,1.172321,-0.2629976,0.2287336
AT3G22890,APS1,0.1357938,-1.3825,-1.518294,-1.6038,-1.739594,-1.256052,-1.391846,-0.8697102,-1.005504,-1.683743,-1.819537,-0.55458,-0.6903738,-1.437787,-1.573581,-1.121891,-1.257685,-0.1407543,-0.2765481,0.1425464,0.00675265
AT3G22950,ARFC1,0.2180957,0.4497575,0.2316618,0.3395957,0.1215,-0.0578321,-0.2759278,0.692405,0.4743093,0.2311555,0.01305978,0.4117152,0.1936195,0.6733705,0.4552748,0.216987,-0.00110867,-0.2532451,-0.4713407,0.1077079,-0.1103878
AT3G22960,PKP-ALPHA,-0.3200589,-0.8886033,-0.5685445,-0.8549047,-0.5348458,-0.7178437,-0.3977848,-1.050496,-0.730437,-0.7834739,-0.4634151,-0.9489447,-0.6288858,-0.6987281,-0.3786692,-0.841638,-0.5215792,0.06310751,0.3831664,-0.1660694,0.1539894
AT3G23000,ATSR2,0.05308045,-0.5610585,-0.614139,-0.5759438,-0.6290243,-0.6760578,-0.7291383,-0.4494997,-0.5025802,-0.8156688,-0.8687493,-0.3871697,-0.4402502,-0.6178393,-0.6709198,-0.8849956,-0.938076,-0.4398618,-0.4929423,-0.115587,-0.1686675
AT3G23030,IAA2,0.908528,-0.5319163,-1.440444,-0.1446537,-1.053182,0.2105743,-0.6979537,0.3672687,-0.5412592,-0.2500057,-1.158534,-0.1398612,-1.048389,-0.1437394,-1.052267,0.583287,-0.325241,-0.1138058,-1.022334,0.1976466,-0.7108814
AT3G23430,ATPHO1,0.9900495,0.8252479,-0.1648016,1.264093,0.2740436,-0.2171988,-1.207248,0.7430109,-0.2470387,-0.1944385,-1.184488,1.143537,0.1534871,-0.9234025,-1.913452,0.7967378,-0.1933117,0.08626126,-0.9037883,0.4880239,-0.5020256
AT3G23490,CYN,0.4250885,-0.4328917,-0.8579802,-0.7015953,-1.126684,-0.926357,-1.351445,-0.5677738,-0.9928623,-1.087895,-1.512983,-0.7556613,-1.18075,-1.199363,-1.624452,-0.4732267,-0.8983151,-0.1846218,-0.6097102,0.1680921,-0.2569964
AT3G23560,ALF5,0.6080225,-0.6363845,-1.244407,-0.4420497,-1.050072,0.2341151,-0.3739074,0.05278089,-0.5552416,-0.5597286,-1.167751,-0.3427141,-0.9507366,-0.03748963,-0.6455121,-0.1481836,-0.756206,-0.1072153,-0.7152377,0.192914,-0.4151085
AT3G23730,XTH16,-0.8698637,2.018576,2.88844,-0.02309095,0.8467728,0.8714127,1.741276,-0.2437386,0.6261251,2.036786,2.90665,1.594684,2.464548,1.625232,2.495096,-0.6730298,0.1968339,0.3149377,1.184801,-1.054479,-0.1846149
AT3G23800,SBP3,1.095734,-0.1950774,-1.290812,0.638405,-0.4573292,0.5188682,-0.5768659,0.4261882,-0.669546,-0.0328889,-1.128623,1.930484,0.83475,-0.2048393,-1.300573,-0.2642331,-1.359967,0.1936256,-0.9021085,0.06916975,-1.026564
AT3G23820,GAE6,0.1226777,-0.3855661,-0.5082438,-0.1083308,-0.2310085,0.09512272,-0.02755497,0.1988841,0.07620638,0.3719616,0.2492839,0.5833479,0.4606702,0.01650636,-0.1061713,-0.2505451,-0.3732228,0.0692888,-0.05338889,0.1432732,0.02059555
AT3G23890,ATTOPII,-0.2456126,0.5979116,0.8435242,0.4560918,0.7017045,0.3112576,0.5568702,-0.02197648,0.2236362,0.756631,1.002244,1.054117,1.29973,0.8651905,1.110803,0.6641471,0.9097597,0.2995924,0.5452051,-0.3019691,-0.05635641
AT3G24160,PMP,-0.1002625,-0.2544361,-0.1541736,-0.2333383,-0.1330759,-0.4684225,-0.36816,-0.04265364,0.05760884,-0.1781035,-0.07784106,0.05636589,0.1566284,0.02009102,0.1203535,-0.2290781,-0.1288157,-0.2822396,-0.1819771,0.000731857,0.1009943
AT3G24170,ATGR1,0.3163847,0.2916664,-0.02471834,0.4650058,0.1486211,0.1557343,-0.1606504,0.3608152,0.04443052,0.4868894,0.1705047,0.4340767,0.117692,0.4460333,0.1296486,0.4180441,0.1016594,0.8913911,0.5750064,0.864708,0.5483233
AT3G24550,ATPERK1,-0.07694304,-0.3944543,-0.3175113,-0.4193209,-0.3423779,0.06903774,0.1459808,-0.5381633,-0.4612202,0.06431952,0.1412626,-0.6253142,-0.5483712,-0.3370577,-0.2601147,-0.1880157,-0.1110727,0.2296554,0.3065985,-0.1887718,-0.1118288
AT3G25040,ERD2B,-0.08090009,0.04741588,0.128316,-0.1905698,-0.1096697,-0.2430645,-0.1621644,0.2886508,0.3695509,0.0081937,0.08909379,0.06487923,0.1457793,0.07286511,0.1537652,-0.1147295,-0.03382942,-0.2675639,-0.1866639,0.02551303,0.1064131
AT3G25140,GAUT8,0.133516,0.02110627,-0.1124098,0.306358,0.172842,0.2186971,0.0851811,0.4923951,0.358879,0.4928726,0.3593566,0.6421128,0.5085968,0.6052004,0.4716844,0.3429861,0.2094701,0.2049925,0.07147653,0.2759772,0.1424612
AT3G25230,ATFKBP62,-0.9134319,-0.1605746,0.7528573,-0.09854678,0.8148851,0.06105244,0.9744843,-0.003357901,0.910074,0.07052781,0.9839597,-0.04536,0.8680719,0.5616916,1.475124,-0.2967614,0.6166705,-0.02314825,0.8902836,-0.4185866,0.4948453
AT3G25500,AFH1,-0.1050165,0.4879958,0.5930122,0.04858746,0.1536039,0.305455,0.4104715,-0.02719954,0.07781694,0.4451407,0.5501572,-0.314741,-0.2097245,-0.1073605,-0.00234397,0.003325332,0.1083418,-0.07374704,0.03126945,-0.314937,-0.2099205
AT3G25530,ATGHBDH,-0.2938031,-0.01175555,0.2820476,-0.2199763,0.07382687,-0.4025592,-0.1087561,-0.02038211,0.273421,-0.2179687,0.07583446,0.2727059,0.5665091,0.2061079,0.4999111,0.009139072,0.3029422,-0.5552719,-0.2614687,-0.3455509,-0.05174773
AT3G25540,LOH1,-0.08282783,0.1356918,0.2185197,0.2279855,0.3108133,-0.1495967,-0.06676883,0.3748741,0.457702,0.1408907,0.2237186,0.415115,0.4979428,0.377785,0.4606129,-0.1964599,-0.113632,-0.07075567,0.01207216,-0.1400702,-0.05724241
AT3G25710,ATAIG1,0.2064216,-0.07007769,-0.2764993,0.1215248,-0.08489681,-0.5567435,-0.7631651,-0.4529925,-0.6594141,-0.2183357,-0.4247572,-0.4276235,-0.6340451,-0.3838521,-0.5902737,0.1281643,-0.07825732,0.3880749,0.1816533,0.2389459,0.03252432
AT3G25780,AOC3,-0.1498099,-0.3073875,-0.1575776,-0.5447756,-0.3949657,0.7010817,0.8508917,0.6757888,0.8255987,0.07597716,0.2257871,0.4206646,0.5704746,-0.06671088,0.08309907,-0.1611696,-0.01135963,-0.1459028,0.003907113,-0.007940996,0.141869
AT3G25800,PDF1,0.01817277,-0.1486261,-0.1667988,-0.09995667,-0.1181294,0.2444389,0.2262662,-0.08458693,-0.1027597,-0.1394959,-0.1576686,0.1671338,0.1489611,0.1950129,0.1768401,0.07845807,0.0602853,0.3295439,0.3113711,0.1628194,0.1446466
AT3G25860,LTA2,-0.6941863,-0.0128674,0.6813189,-0.295078,0.3991083,0.09096062,0.7851469,-0.103514,0.5906723,0.4198094,1.113996,0.4463509,1.140537,0.5881587,1.282345,-0.03329532,0.660891,-0.3492826,0.3449037,-0.3643565,0.3298298
AT3G26030,ATB',0.1205569,0.01805082,-0.1025061,0.3768535,0.2562966,0.1169639,-0.003593036,0.133739,0.01318208,-0.03060286,-0.1511598,0.2766201,0.1560632,0.1159772,-0.004579722,-0.1057623,-0.2263193,0.3229802,0.2024233,-0.04105061,-0.1616075
AT3G26420,ATRZ-1A,-0.3041639,-0.4506965,-0.1465326,-0.3701041,-0.06594025,-0.2023765,0.1017874,-0.4059361,-0.1017723,-0.188117,0.1160469,-0.05309722,0.2510666,-0.1070135,0.1971503,-0.3825735,-0.07840966,-0.2344603,0.0697036,-0.1093841,0.1947797
AT3G26780,MEF14,-0.4359443,-0.6403431,-0.2043989,-0.5319246,-0.09598032,-0.4753108,-0.03936653,-0.5439519,-0.1080076,-0.2252804,0.2106639,-0.4393099,-0.003365633,-0.2861666,0.1497776,-0.9291847,-0.4932405,0.1300151,0.5659593,-0.3372055,0.09873873
AT3G26810,AFB2,0.3779663,0.1189113,-0.2590551,0.4255694,0.04760303,0.347509,-0.03045731,0.4374318,0.05946546,0.5533241,0.1753578,0.4108999,0.03293353,0.2560665,-0.1218999,0.3859979,0.008031529,0.5469357,0.1689693,0.2095369,-0.1684294
AT3G26980,MUB4,0.4401645,0.8750771,0.4349126,0.1920737,-0.2480908,0.4174957,-0.02266885,0.3528752,-0.0872893,0.1898425,-0.250322,0.3810644,-0.05910009,0.3013045,-0.13886,0.2978892,-0.1422753,0.02140099,-0.4187635,0.0558924,-0.3842721
AT3G27080,TOM20-3,-0.6672615,-0.02073615,0.6465254,-0.3304995,0.336762,-0.4499666,0.217295,-0.2849077,0.3823538,-0.06960277,0.5976588,-0.07419862,0.5930629,0.04845338,0.7157149,-0.6014125,0.06584907,-0.417237,0.2500246,-0.5445108,0.1227507
AT3G27190,UKL2,-0.05171029,-0.1122473,-0.06053698,0.05432454,0.1060348,0.2086409,0.2603512,0.3537226,0.4054329,-0.2860163,-0.234306,0.3592574,0.4109677,-0.05366079,-0.001950496,-0.01332864,0.03838165,-0.3962784,-0.3445681,-0.1415161,-0.08980577
AT3G27360,H3.1,-0.05888508,-0.5179143,-0.4590292,-0.9059662,-0.8470811,-0.7320045,-0.6731195,-0.6998021,-0.640917,-0.2972924,-0.2384074,-0.5654145,-0.5065294,-0.4795688,-0.4206837,-0.436289,-0.3774039,-0.2859715,-0.2270864,-0.01560787,0.0432772
AT3G27380,SDH2-1,0.4100883,-0.1130784,-0.5231667,-0.02872229,-0.4388106,-0.3985255,-0.8086138,0.4850124,0.07492406,0.04200166,-0.3680867,0.3719645,-0.03812379,0.2022238,-0.2078646,-0.006534395,-0.4166227,-0.1187224,-0.5288107,0.3639667,-0.04612167
AT3G27740,CARA,-0.6385406,-0.1994506,0.43909,-0.3946203,0.2439203,0.1786761,0.8172167,-0.2089336,0.429607,0.1305166,0.7690573,-0.000252747,0.6382879,-0.002733203,0.6358074,-0.1860894,0.4524513,-0.1497755,0.4887652,-0.2464794,0.3920612
AT3G27890,NQR,0.6337254,0.08781792,-0.5459075,-0.4059366,-1.039662,-0.5112431,-1.144969,-0.01031816,-0.6440436,-0.4693982,-1.103124,-0.009972095,-0.6436975,-0.6274322,-1.261158,-0.5732726,-1.206998,-0.5472139,-1.180939,-0.3659347,-0.9996602
AT3G28740,CYP81D11,1.788386,-1.017831,-2.806217,-0.163529,-1.951915,-0.08888694,-1.877273,0.4525198,-1.335866,-1.010966,-2.799352,-0.2448662,-2.033252,-0.2148914,-2.003277,0.5007737,-1.287612,0.2142637,-1.574122,1.483126,-0.3052598
AT3G28860,ABCB19,-0.2790372,0.1932972,0.4723344,0.268542,0.5475792,0.5240808,0.8031179,-0.2348637,0.04417351,0.6445818,0.9236189,-0.05943925,0.2195979,0.6315553,0.9105924,0.2644539,0.5434911,0.7984077,1.077445,-0.2226982,0.05633894
AT3G29360,UGD2,-0.1928813,-0.1519943,0.04088699,0.07394098,0.2668223,0.3242183,0.5170996,0.2262755,0.4191568,0.3281523,0.5210336,0.2687551,0.4616364,0.5848587,0.7777399,-0.2246276,-0.03174634,-0.1566898,0.03619151,-0.09220975,0.1006715
AT3G30350,GLV3,-0.3779418,0.3150732,0.6930149,-0.09663108,0.2813107,-0.1900829,0.1878589,-0.6059393,-0.2279975,0.1884075,0.5663492,-0.4277768,-0.04983506,-0.305487,0.0724547,-0.2485212,0.1294205,-0.09800526,0.2799365,-0.2451314,0.1328103
AT3G42170,DAYSLEEPER,-0.1814075,-0.09514551,0.086262,-0.02762119,0.1537863,0.135414,0.3168215,-0.1339518,0.04745573,0.2389279,0.4203354,-0.133612,0.04779551,0.322344,0.5037515,0.03289326,0.2143008,-0.08065924,0.1007483,-0.2640631,-0.08265561
AT3G43300,ATMIN7,-0.02457021,-0.3165931,-0.2920229,-0.1592015,-0.1346313,0.000268485,0.02483869,-0.2391566,-0.2145864,-0.232875,-0.2083048,-0.2657368,-0.2411666,-0.2333848,-0.2088146,-0.1824004,-0.1578302,0.3373134,0.3618836,-0.04930029,-0.02473008
AT3G44310,ATNIT1,1.190876,-0.03739078,-1.228266,0.3099077,-0.880968,-0.06143259,-1.252308,1.311726,0.1208505,0.02884693,-1.162029,0.5511073,-0.6397683,0.2559061,-0.9349696,1.031941,-0.158935,0.3958884,-0.7949872,1.37547,0.1845946
AT3G44320,AtNIT3,-0.5978314,-0.3838276,0.2140039,-0.5257537,0.07207769,-0.1320844,0.465747,-0.1398005,0.4580309,-0.3996455,0.198186,-0.4084271,0.1894043,0.000985444,0.5988169,-0.340276,0.2575554,-0.2828737,0.3149578,0.2154829,0.8133143
AT3G45300,ATIVD,1.176329,-0.4577737,-1.634102,0.1764488,-0.9998797,-0.02106472,-1.197393,0.8713186,-0.3050099,-1.117023,-2.293351,0.128612,-1.047717,-0.7926042,-1.968933,1.139679,-0.03664959,0.3251865,-0.851142,0.9840299,-0.1922986
AT3G45600,TET3,0.3876332,-0.02370107,-0.4113343,-0.005689982,-0.3933232,-0.4711144,-0.8587476,0.6484737,0.2608405,-0.1967652,-0.5843984,0.4017583,0.01412513,-0.3108867,-0.6985199,0.2181141,-0.1695191,-0.2756524,-0.6632856,0.683594,0.2959608
AT3G46000,ADF2,0.4538706,-0.1172846,-0.5711553,-0.1062882,-0.5601589,-0.3612389,-0.8151096,0.3456231,-0.1082476,-0.6635802,-1.117451,0.05253782,-0.4013328,-0.3636322,-0.8175029,-0.1179017,-0.5717723,-0.3741776,-0.8280482,0.1967755,-0.2570952
AT3G46060,ARA-3,0.01588685,-0.3199247,-0.3358115,-0.3763759,-0.3922627,-0.5205782,-0.536465,-0.2159797,-0.2318666,-0.2802303,-0.2961172,-0.2320457,-0.2479325,-0.3345168,-0.3504037,-0.3856264,-0.4015133,-0.2880191,-0.3039059,-0.05207999,-0.06796684
AT3G46130,ATMYB48,1.820353,-0.6348176,-2.455171,1.26719,-0.5531632,0.2708953,-1.549458,1.812236,-0.008117635,-0.6752063,-2.49556,1.049679,-0.7706745,-0.5613176,-2.381671,2.536148,0.7157945,-0.1687715,-1.989125,1.189535,-0.6308179
AT3G46440,UXS5,0.3254659,-1.309885,-1.635351,-1.062853,-1.388319,-1.023056,-1.348522,-0.5046218,-0.8300877,-1.095282,-1.420748,-0.2834882,-0.6089541,-0.5957987,-0.9212646,-0.5839842,-0.9094501,-0.3949838,-0.7204497,0.4678113,0.1423455
AT3G46830,ATRAB-A2C,0.3330764,0.05176813,-0.2813083,0.09558234,-0.2374941,-0.01807719,-0.3511536,0.2792979,-0.05377853,0.2547759,-0.07830051,0.02256461,-0.3105118,0.1643975,-0.1686789,0.07099347,-0.2620829,-0.04704527,-0.3801217,0.01433197,-0.3187444
AT3G46900,COPT2,2.254925,-0.228825,-2.48375,-0.7037304,-2.958655,-0.7890181,-3.043943,1.356257,-0.898668,-0.966636,-3.221561,-0.5770138,-2.831938,-1.05196,-3.306885,0.7994262,-1.455498,-0.774109,-3.029034,-0.2828031,-2.537728
AT3G46940,DUT1,-1.299286,0.2929901,1.592276,-0.4530603,0.8462259,-0.7445696,0.5547166,-0.6777885,0.6214977,-0.2624934,1.036793,-0.2035465,1.09574,-0.03579742,1.263489,-0.8169341,0.4823521,-0.6491932,0.650093,-0.7040827,0.5952035
AT3G47220,ATPLC9,-0.416504,0.05759468,0.4740987,-0.2822752,0.1342288,0.6122726,1.028777,-0.676964,-0.2604599,0.2226004,0.6391044,0.2934033,0.7099074,0.1748128,0.5913168,-0.7815488,-0.3650448,0.2363129,0.652817,-0.898194,-0.48169
AT3G47520,MDH,-0.6301643,-0.2835562,0.3466081,-0.3761057,0.2540586,-0.1249097,0.5052546,0.1350212,0.7651855,-0.01587319,0.6142912,0.1187097,0.748874,0.4707634,1.100928,-0.3538897,0.2762746,-0.3526269,0.2775374,-0.2330781,0.3970862
AT3G47833,SDH7,-0.08270857,0.680086,0.7627945,0.3296242,0.4123327,-0.3237431,-0.2410346,0.4468043,0.5295128,0.2136875,0.296396,0.4726629,0.5553715,0.1548148,0.2375234,0.1940873,0.2767959,-0.4720949,-0.3893864,-0.01364605,0.06906251
AT3G48170,ALDH10A9,-0.008310451,0.02851401,0.03682446,0.1841016,0.1924121,0.2724463,0.2807568,0.2509052,0.2592157,-0.08691433,-0.07860388,0.05170948,0.06001993,0.4052225,0.413533,0.4226337,0.4309441,-0.009928511,-0.00161806,0.09827801,0.1065885
AT3G48530,KING1,1.131673,-0.9812354,-2.112908,-0.4663101,-1.597983,-0.7516007,-1.883274,-0.2046891,-1.336362,-1.310627,-2.4423,-0.2673086,-1.398982,-1.238945,-2.370618,-0.04562425,-1.177297,0.1594105,-0.9722626,0.6827018,-0.4489713
AT3G48560,AHAS,-0.391858,-0.02482157,0.3670364,0.03607188,0.4279299,0.1646633,0.5565213,-0.1489536,0.2429045,0.1172522,0.5091102,-0.1487479,0.2431101,0.3641986,0.7560567,0.1910931,0.5829511,0.1955857,0.5874437,0.009527758,0.4013858
AT3G48680,AtCAL2,-0.05503478,-0.2834997,-0.2284649,-0.2255391,-0.1705043,-0.4840694,-0.4290346,-0.2099178,-0.1548831,-0.4097625,-0.3547278,-0.3639683,-0.3089335,-0.4837196,-0.4286848,-0.2954768,-0.240442,-0.2537159,-0.1986811,0.1219196,0.1769544
AT3G48740,AtSWEET11,3.093338,-0.5893558,-3.682694,3.02422,-0.06911815,3.368533,0.2751952,24.12522,21.03189,0.5061734,-2.587165,2.91443,-0.1789075,0.09243017,-3.000908,1.195695,-1.897643,-1.191272,-4.28461,2.002196,-1.091142
AT3G48750,CDC2,0.4299829,-0.1248316,-0.5548145,-0.2457104,-0.6756933,0.1489834,-0.2809995,0.2344287,-0.1955542,0.01699731,-0.4129856,-0.09073703,-0.5207199,-0.07869255,-0.5086754,0.1164477,-0.3135352,-0.3337979,-0.7637808,0.1336159,-0.296367
AT3G48860,SCD2,-0.4655183,-0.003379044,0.4621393,0.1652066,0.6307249,0.2962234,0.7617417,-0.1348238,0.3306945,0.05247322,0.5179915,-0.03474865,0.4307697,-0.06740441,0.3981139,0.01232243,0.4778408,0.2240623,0.6895806,-0.2318388,0.2336795
AT3G48870,ATCLPC,-0.693365,-0.1570677,0.5362973,0.05820854,0.7515736,0.4292875,1.122653,-0.2275378,0.4658272,0.1145884,0.8079534,0.01549248,0.7088575,0.0612932,0.7546582,-0.328809,0.364556,0.3911101,1.084475,-0.3417263,0.3516388
AT3G48890,ATMAPR3,0.1968579,0.01918206,-0.1776759,-0.1115868,-0.3084448,-0.0453411,-0.242199,0.2194025,0.02254454,-0.2854452,-0.4823032,0.2157602,0.01890229,-0.0329698,-0.2298277,-0.03246174,-0.2293197,-0.440391,-0.637249,0.01609285,-0.1807651
AT3G48990,AAE3,0.3360106,-0.9134799,-1.249491,-0.4186383,-0.754649,-0.481433,-0.8174436,-0.02207468,-0.3580853,-1.108664,-1.444675,0.0223991,-0.3136115,-1.056724,-1.392735,-0.4921161,-0.8281268,-0.204272,-0.5402827,-0.1634848,-0.4994954
AT3G49250,DMS3,-0.6020429,0.3148141,0.9168569,0.01357608,0.615619,0.8661127,1.468156,0.1159391,0.7179819,0.3914003,0.9934431,0.158624,0.7606669,0.6196845,1.221727,0.3011057,0.9031486,0.544018,1.146061,-0.1753128,0.4267301
AT3G49430,At-SR34a,-0.8013321,-0.306201,0.4951311,-0.4613972,0.3399349,-0.1521061,0.649226,-0.3743254,0.4270067,-0.03100482,0.7703273,-0.07205706,0.7292751,0.06670856,0.8680407,-0.3954121,0.4059201,-0.364557,0.4367751,-0.3968307,0.4045014
AT3G49470,NACA2,-0.1690349,0.001610443,0.1706453,-0.1985962,-0.02956132,-0.3607219,-0.191687,-0.06852806,0.1005068,-0.1442513,0.02478359,0.0474704,0.2165053,-0.05501256,0.1140223,0.1167359,0.2857708,-0.1078826,0.06115225,0.2285663,0.3976012
AT3G49680,ATBCAT-3,-0.5507263,0.004116061,0.5548424,-0.09083574,0.4598906,0.1627183,0.7134446,0.31115,0.8618763,0.1434871,0.6942134,0.194663,0.7453893,0.5690831,1.119809,-0.2025648,0.3481615,0.1266068,0.6773332,-0.03913573,0.5115906
AT3G49780,ATPSK3,4.350143,0.2420817,-4.108062,-0.3643142,-4.714458,1.739892,-2.610252,2.840211,-1.509933,-1.284479,-5.634623,1.331744,-3.018399,-0.7061866,-5.05633,2.915908,-1.434235,-0.2954263,-4.64557,2.358904,-1.991239
AT3G49845,WIH3,1.777883,0.9150013,-0.8628821,0.658798,-1.119085,0.3389659,-1.438917,1.884076,0.1061922,1.282414,-0.4954696,1.627112,-0.1507717,0.8469388,-0.9309446,0.5587208,-1.219163,-0.5108514,-2.288735,0.2640237,-1.51386
AT3G49870,ARLA1C,0.5131361,0.2382124,-0.2749237,0.1965857,-0.3165504,-0.004793015,-0.5179291,0.2813248,-0.2318113,-0.1806973,-0.6938334,0.1048727,-0.4082633,-0.1925815,-0.7057176,0.4081369,-0.1049992,-0.1951542,-0.7082903,0.2877129,-0.2254232
AT3G49940,LBD38,0.6599268,0.1157899,-0.5441368,0.04353037,-0.6163964,-0.3878903,-1.047817,0.6674454,0.007518631,-0.04761452,-0.7075413,0.3407405,-0.3191863,-0.6106609,-1.270588,0.259033,-0.4008938,-0.3784367,-1.038363,-0.01620883,-0.6761356
AT3G50070,CYCD3;3,-0.2546137,-0.1536528,0.1009609,-0.3564736,-0.1018599,-0.1913838,0.06322998,-0.6019804,-0.3473667,-0.05005022,0.2045635,-0.5489798,-0.294366,-0.3327885,-0.07817478,-0.3208638,-0.06625,0.04204533,0.2966591,-0.169028,0.08558577
AT3G50360,ATCEN2,-0.04798453,0.3513797,0.3993643,0.225158,0.2731425,0.1030444,0.1510289,0.1816864,0.2296709,0.2844126,0.3323971,0.2270469,0.2750314,0.4255959,0.4735804,0.2679161,0.3159007,-0.2118596,-0.1638751,0.06580772,0.1137922
AT3G50670,U1-70K,-0.4002749,-0.0407477,0.3595272,-0.00393344,0.3963415,0.2535203,0.6537953,-0.2533164,0.1469586,0.1423992,0.5426742,-0.1321612,0.2681137,0.1160605,0.5163354,-0.0903963,0.3098786,0.2662886,0.6665635,-0.2577333,0.1425417
AT3G51160,GMD2,0.06367515,-0.7436613,-0.8073365,-0.4753894,-0.5390646,-0.253683,-0.3173581,0.483395,0.4197199,-0.1525301,-0.2162052,0.1402704,0.07659522,0.3543501,0.2906749,-0.1129844,-0.1766596,-0.7055603,-0.7692355,-0.02006207,-0.08373722
AT3G51260,PAD1,-0.3885216,-0.07023926,0.3182824,-0.2494884,0.1390332,-0.4959676,-0.1074459,0.04873093,0.4372526,-0.09924515,0.2892765,0.06804019,0.4565618,0.2026911,0.5912128,-0.3909644,-0.002442755,-0.2248405,0.1636811,-0.004040751,0.3844809
AT3G51550,FER,0.3933717,-0.685098,-1.07847,-0.2872209,-0.6805926,0.1225373,-0.2708344,-0.1060765,-0.4994482,-0.3521646,-0.7455362,-0.1271743,-0.520546,-0.2717846,-0.6651563,-0.09715201,-0.4905237,0.2869791,-0.1063926,0.1279563,-0.2654153
AT3G51600,LTP5,-4.934726,-3.419288,1.515439,-3.739043,1.195684,-0.1114095,4.823317,-1.440388,3.494338,-3.4925,1.442226,-3.455606,1.479121,-5.691314,-0.7565871,-1.925939,3.008787,-0.7952097,4.139517,-5.737331,-0.8026045
AT3G51840,ACX4,0.7826819,-0.1197427,-0.9024246,0.2905522,-0.4921297,0.1055653,-0.6771166,0.4404944,-0.3421875,-0.5396028,-1.322285,0.1993825,-0.5832994,-0.369844,-1.152526,0.7056154,-0.07706655,-0.02824427,-0.8109262,0.5180089,-0.264673
AT3G51880,AtHMGB1,0.03055486,-0.05872445,-0.08927931,-0.000188435,-0.0307433,-0.499284,-0.5298389,0.1045142,0.07395931,-0.1367477,-0.1673026,-0.1875074,-0.2180622,-0.2586926,-0.2892474,0.2886996,0.2581448,-0.2909777,-0.3215326,0.1533733,0.1228184
AT3G51920,ATCML9,1.564313,0.2874016,-1.276912,-0.0921294,-1.656443,0.0167939,-1.54752,0.6409384,-0.923375,-0.2498464,-1.81416,-0.08454653,-1.64886,-0.5646623,-2.128976,0.2544922,-1.309821,-0.3365946,-1.900908,0.4468903,-1.117423
AT3G52060,AtGnTL,1.541722,-0.1041123,-1.645834,0.3181335,-1.223589,-0.3931049,-1.934827,0.6845037,-0.8572184,-0.273278,-1.815,0.7836666,-0.7580555,-0.4731028,-2.014825,1.037013,-0.5047091,0.2175426,-1.324179,1.200421,-0.341301
