Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
AT1G01250	AT1G01250	5	na	PWM1483	CisBP	M0072_1.01	349	0.006913725034113489	0.03593133039468256	55	AT1G02900,AT1G05570,AT1G10470,AT1G11545,AT1G15670,AT1G17890,AT1G20850,AT1G20960,AT1G32170,AT1G34370,AT1G47128,AT1G49300,AT1G56200,AT1G70710,AT1G74690,AT1G76690,AT1G80240,AT2G05440,AT2G06850,AT2G19830,AT2G25810,AT2G33770,AT2G44050,AT3G03250,AT3G06420,AT3G14310,AT3G15950,AT3G17810,AT3G18035,AT3G29360,AT3G45600,AT3G46640,AT3G48890,AT3G51920,AT3G57650,AT4G10380,AT4G12080,AT4G12720,AT4G18040,AT4G21830,AT4G30440,AT4G35310,AT4G37590,AT5G13180,AT5G15490,AT5G23220,AT5G25540,AT5G38470,AT5G48160,AT5G50920,AT5G53450,AT5G54160,AT5G60920,AT5G63660,ATCG00830	na
AT3G60490	AT3G60490	6	1	PWM2762	DAP-seq	AT3G60490_col	320	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G09430,AT1G11545,AT1G13260,AT1G17890,AT1G19850,AT1G20850,AT1G20960,AT1G22360,AT1G32170,AT1G34370,AT1G43890,AT1G56200,AT1G70710,AT1G74690,AT1G76690,AT1G77450,AT2G05440,AT2G06850,AT2G14170,AT2G19830,AT2G25810,AT2G43920,AT2G44050,AT3G06420,AT3G14310,AT3G18035,AT3G19930,AT3G24300,AT3G45600,AT3G48750,AT3G49940,AT3G57650,AT4G12080,AT4G12420,AT4G16500,AT4G18040,AT4G19690,AT4G30440,AT4G35310,AT4G37590,AT5G02260,AT5G04470,AT5G13180,AT5G15490,AT5G20900,AT5G23220,AT5G38470,AT5G43350,AT5G48160,AT5G56760,AT5G60920,AT5G63660,AT5G65480,AT5G66040,ATCG00830	AT5G60200
AT2G31220	AT2G31220	0	na	PWM2878	DAP-seq	BHLH10_col	322	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G11545,AT1G13260,AT1G17290,AT1G19850,AT1G20850,AT1G20960,AT1G22360,AT1G32170,AT1G34370,AT1G37130,AT1G49860,AT1G56200,AT1G70710,AT1G74690,AT1G75380,AT1G77450,AT2G05440,AT2G06850,AT2G14170,AT2G19830,AT2G43920,AT2G44050,AT3G06420,AT3G13772,AT3G14310,AT3G18035,AT3G24300,AT3G45600,AT3G48750,AT3G49940,AT3G57650,AT3G63080,AT4G11240,AT4G12080,AT4G12420,AT4G16500,AT4G18040,AT4G19690,AT4G30440,AT4G35310,AT4G37590,AT5G02260,AT5G07220,AT5G09978,AT5G10840,AT5G13180,AT5G15490,AT5G43350,AT5G48160,AT5G56760,AT5G60920,AT5G63660,AT5G65480,AT5G66040,ATCG00830	na
AT3G23210	bHLH34	0	0	PWM2887	DAP-seq	BHLH34_col	323	0.004427471954864111	0.02718649731188819	56	AT1G04250,AT1G06570,AT1G14620,AT1G19350,AT1G19850,AT1G20850,AT1G29900,AT1G30120,AT1G35720,AT1G37130,AT1G44800,AT1G49860,AT1G60940,AT1G70710,AT1G75380,AT1G76930,AT1G77450,AT1G78670,AT1G80240,AT2G01420,AT2G06850,AT2G16720,AT2G18160,AT2G29390,AT2G33770,AT3G10410,AT3G15950,AT3G18035,AT3G22380,AT3G28860,AT3G45600,AT3G48990,AT3G53460,AT3G55830,AT3G62600,AT4G11220,AT4G11240,AT4G11600,AT4G16370,AT4G16500,AT4G19690,AT4G21810,AT4G22930,AT4G34490,AT4G36930,AT4G38220,AT5G02260,AT5G04470,AT5G13180,AT5G14920,AT5G15490,AT5G18650,AT5G22000,AT5G60200,AT5G64260,AT5G67320	
AT5G62940	At5g62940	1	0	PWM2982	DAP-seq	AT5G62940_col	324	0.004427471954864111	0.02718649731188819	56	AT1G09970,AT1G15670,AT1G17290,AT1G19350,AT1G29990,AT1G47128,AT1G60940,AT1G63180,AT1G71010,AT1G74690,AT1G78670,AT2G01470,AT2G05710,AT2G14170,AT2G16850,AT2G17720,AT2G26080,AT2G29390,AT2G30970,AT2G32300,AT2G41900,AT2G47650,AT3G06850,AT3G17810,AT3G18035,AT3G22380,AT3G26690,AT3G28860,AT3G48990,AT3G53460,AT3G57050,AT3G59990,AT3G61070,AT4G00430,AT4G00830,AT4G01480,AT4G10380,AT4G11260,AT4G12420,AT4G17640,AT4G25340,AT4G27230,AT4G34490,AT4G37540,AT4G37590,AT5G09980,AT5G10510,AT5G18650,AT5G43700,AT5G44790,AT5G47120,AT5G50920,AT5G53160,AT5G60920,AT5G65480,AT5G65700	
AT3G50410	OBP1	0	0	PWM2998	DAP-seq	OBP1_col	325	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G08930,AT1G15670,AT1G15750,AT1G19350,AT1G20840,AT1G29900,AT1G30360,AT1G35720,AT1G47128,AT1G49300,AT1G59610,AT1G63180,AT1G68000,AT1G71010,AT2G30970,AT2G47160,AT3G06420,AT3G06850,AT3G10410,AT3G13300,AT3G13570,AT3G14310,AT3G22380,AT3G26690,AT3G48750,AT3G48990,AT3G50070,AT3G54590,AT3G54620,AT3G56400,AT3G63080,AT4G00430,AT4G01480,AT4G11260,AT4G12420,AT4G14710,AT4G15780,AT4G18040,AT4G19690,AT4G19840,AT4G21830,AT4G27230,AT4G28910,AT4G30440,AT4G35310,AT4G37540,AT5G04470,AT5G10510,AT5G18650,AT5G22000,AT5G44790,AT5G53160,AT5G55300,AT5G65480,AT5G65700	
AT3G13810	AtIDD11	0	na	PWM3037	DAP-seq	ATIDD11_col	326	0.004427471954864111	0.02718649731188819	56	AT1G10470,AT1G13260,AT1G19850,AT1G29900,AT1G29990,AT1G30360,AT1G44800,AT1G59870,AT1G64040,AT1G75380,AT1G76930,AT1G79930,AT2G01470,AT2G04630,AT2G05440,AT2G05710,AT2G17720,AT2G20990,AT2G25810,AT2G32720,AT3G06850,AT3G14310,AT3G15950,AT3G16770,AT3G18035,AT3G18830,AT3G19930,AT3G24300,AT3G26690,AT3G28860,AT3G47520,AT3G48750,AT3G49940,AT3G50070,AT3G53460,AT3G57050,AT4G00430,AT4G10380,AT4G12080,AT4G12420,AT4G16370,AT4G17030,AT4G22930,AT4G23710,AT4G27230,AT4G37540,AT5G10510,AT5G18480,AT5G25540,AT5G43700,AT5G44610,AT5G48160,AT5G64260,AT5G65050,AT5G65480,AT5G65700	na
AT3G50700	AtIDD2	7	na	PWM3040	DAP-seq	IDD2_col	327	0.004427471954864111	0.02718649731188819	56	AT1G13260,AT1G14900,AT1G17180,AT1G17890,AT1G19850,AT1G30510,AT1G35720,AT1G53580,AT1G59870,AT1G64040,AT1G67730,AT1G70710,AT1G76930,AT2G01420,AT2G04630,AT2G05440,AT2G14170,AT2G17380,AT2G19830,AT2G20990,AT2G23030,AT2G32300,AT2G43920,AT3G10410,AT3G13300,AT3G13772,AT3G15950,AT3G16770,AT3G18035,AT3G24300,AT3G26690,AT3G28860,AT3G47520,AT3G49940,AT4G00430,AT4G01750,AT4G03210,AT4G10380,AT4G17030,AT4G22930,AT4G27230,AT4G36930,AT5G04470,AT5G10510,AT5G18650,AT5G20900,AT5G20960,AT5G40850,AT5G43700,AT5G50920,AT5G55300,AT5G59090,AT5G60200,AT5G64260,AT5G65700,AT5G67320	na
AT1G51220	AtWIP5	0	na	PWM3059	DAP-seq	WIP5_col	328	0.004427471954864111	0.02718649731188819	56	AT1G03410,AT1G09430,AT1G09970,AT1G11545,AT1G13260,AT1G20200,AT1G20850,AT1G43890,AT1G49300,AT1G53210,AT1G53580,AT1G71010,AT1G75380,AT2G05440,AT2G05710,AT2G20120,AT2G25810,AT2G30440,AT2G41900,AT2G47650,AT3G03250,AT3G06300,AT3G10410,AT3G13300,AT3G14310,AT3G15950,AT3G19930,AT3G23800,AT3G29360,AT3G49940,AT3G53460,AT3G54620,AT3G57050,AT4G01750,AT4G03210,AT4G12080,AT4G14710,AT4G17640,AT4G21680,AT4G21810,AT4G25340,AT4G27230,AT4G36690,AT4G40060,AT5G02260,AT5G03455,AT5G18650,AT5G38630,AT5G41210,AT5G44610,AT5G57870,AT5G59090,AT5G60920,AT5G65050,AT5G66040,AT5G66390	na
AT2G17950	PGA6	0	1	PWM3167	DAP-seq	WUS1_col	331	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G10200,AT1G17180,AT1G20850,AT1G20960,AT1G23080,AT1G27130,AT1G34370,AT1G37130,AT1G49860,AT1G51070,AT1G56200,AT1G59870,AT1G64040,AT1G71010,AT1G75380,AT1G78290,AT1G79340,AT1G79930,AT2G05710,AT2G14170,AT2G16720,AT2G19830,AT2G24150,AT2G26080,AT2G30970,AT2G33770,AT2G38700,AT2G44050,AT2G47160,AT3G13570,AT3G26690,AT3G27890,AT3G45600,AT3G51160,AT3G52880,AT3G57650,AT3G63250,AT4G00830,AT4G11220,AT4G12420,AT4G30530,AT4G37590,AT5G05950,AT5G09978,AT5G09980,AT5G13180,AT5G20960,AT5G40850,AT5G42180,AT5G48160,AT5G54160,AT5G56870,AT5G60200,AT5G63660,AT5G64260	AT3G54590
AT3G23250	ATMYB15	7	na	PWM3216	DAP-seq	ATY19_col	332	0.004427471954864111	0.02718649731188819	56	AT1G02900,AT1G09430,AT1G13260,AT1G15750,AT1G17890,AT1G20850,AT1G32170,AT1G37130,AT1G43790,AT1G44800,AT1G64040,AT1G68825,AT1G71010,AT1G74690,AT2G05710,AT2G18160,AT2G24150,AT2G25810,AT2G26080,AT2G30970,AT2G32720,AT2G43750,AT2G47650,AT3G06300,AT3G06420,AT3G09300,AT3G22380,AT3G26690,AT3G46640,AT3G47520,AT3G48890,AT3G50070,AT3G51920,AT3G54260,AT3G57050,AT3G61070,AT4G10380,AT4G12080,AT4G19690,AT4G21810,AT4G33150,AT5G02260,AT5G04470,AT5G07220,AT5G07460,AT5G09980,AT5G18650,AT5G20960,AT5G23220,AT5G44790,AT5G47120,AT5G50375,AT5G60200,AT5G64260,AT5G66040,AT5G66170	na
AT1G16490	ATMYB58	7	0	PWM3267	DAP-seq	MYB58_col	333	0.004427471954864111	0.02718649731188819	56	AT1G06570,AT1G15750,AT1G17890,AT1G20850,AT1G30360,AT1G32170,AT1G37130,AT1G43790,AT1G47128,AT1G68000,AT1G74690,AT2G05710,AT2G06850,AT2G16720,AT2G16850,AT2G17380,AT2G25110,AT2G26080,AT2G30500,AT2G32720,AT2G43750,AT2G43920,AT2G47650,AT3G13300,AT3G18830,AT3G20060,AT3G24300,AT3G26690,AT3G48890,AT3G49940,AT3G51920,AT3G53460,AT3G54260,AT4G10380,AT4G12720,AT4G17030,AT4G30530,AT4G33150,AT5G02260,AT5G04470,AT5G07220,AT5G07460,AT5G09980,AT5G13180,AT5G15490,AT5G40850,AT5G43700,AT5G44790,AT5G50375,AT5G53160,AT5G55300,AT5G60200,AT5G60920,AT5G64260,AT5G65480,AT5G66040	
AT3G11280	At3g11280	4	0	PWM3315	DAP-seq	AT3G11280_col	334	0.004427471954864111	0.02718649731188819	56	AT1G01820,AT1G08930,AT1G10470,AT1G16880,AT1G17180,AT1G17290,AT1G17890,AT1G20850,AT1G20960,AT1G23080,AT1G29990,AT1G30360,AT1G49300,AT1G53210,AT1G53580,AT1G60940,AT1G68560,AT1G68825,AT1G71010,AT1G78290,AT2G01420,AT2G05710,AT2G13360,AT2G14170,AT2G19830,AT2G25110,AT2G26080,AT2G30440,AT2G30500,AT2G32720,AT2G33740,AT2G41900,AT2G47160,AT3G13772,AT3G14310,AT3G24503,AT4G00430,AT4G11260,AT4G19690,AT4G21680,AT4G21990,AT4G27230,AT4G28040,AT5G04470,AT5G16370,AT5G25540,AT5G37510,AT5G43060,AT5G43700,AT5G49450,AT5G54160,AT5G59090,AT5G60620,AT5G65480,AT5G65700,AT5G67320	
AT3G21890	BBX31	9	0	PWM3442	DAP-seq	BBX31_col	335	0.004427471954864111	0.02718649731188819	56	AT1G08930,AT1G09970,AT1G15750,AT1G19350,AT1G29900,AT1G29990,AT1G35720,AT1G37130,AT1G47128,AT1G60940,AT1G63180,AT1G71010,AT1G79340,AT2G01470,AT2G05710,AT2G14170,AT2G16720,AT2G16850,AT2G17720,AT2G30970,AT3G06420,AT3G06850,AT3G14310,AT3G16770,AT3G17810,AT3G18035,AT3G22380,AT3G23800,AT3G26690,AT3G28860,AT3G48990,AT3G54620,AT3G57050,AT3G57650,AT4G00430,AT4G03210,AT4G11260,AT4G11360,AT4G12420,AT4G14710,AT4G15780,AT4G19690,AT4G35310,AT4G36930,AT4G37590,AT4G40060,AT5G10510,AT5G14920,AT5G38470,AT5G44790,AT5G49450,AT5G53160,AT5G55300,AT5G60620,AT5G65480,AT5G65700	
AT5G04760	AT5G04760	1	156	PWM820	CisBP	M1238_1.01	337	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G09430,AT1G13260,AT1G15670,AT1G16880,AT1G20960,AT1G29990,AT1G30360,AT1G32170,AT1G47128,AT1G49300,AT1G53210,AT1G53580,AT1G59610,AT1G64040,AT1G70710,AT1G71010,AT1G73030,AT1G75380,AT1G79230,AT2G17380,AT2G30500,AT2G33740,AT2G33770,AT2G43910,AT2G43920,AT2G47400,AT3G24300,AT3G48990,AT3G56400,AT3G57050,AT4G00430,AT4G01750,AT4G10380,AT4G11260,AT4G12080,AT4G19840,AT4G21680,AT4G21810,AT4G30550,AT4G33360,AT4G34350,AT4G36690,AT4G37540,AT4G40060,AT5G15490,AT5G16370,AT5G20900,AT5G20960,AT5G37510,AT5G38470,AT5G44610,AT5G49450,AT5G50920,AT5G55300,AT5G65050	AT1G01820,AT1G02900,AT1G04250,AT1G05570,AT1G06110,AT1G06570,AT1G08930,AT1G09430,AT1G09970,AT1G10200,AT1G10470,AT1G11545,AT1G13260,AT1G13280,AT1G14620,AT1G14900,AT1G15340,AT1G15670,AT1G15750,AT1G16470,AT1G16880,AT1G17290,AT1G19350,AT1G19850,AT1G20840,AT1G20850,AT1G22360,AT1G23080,AT1G27130,AT1G30360,AT1G30510,AT1G34370,AT1G47128,AT1G49300,AT1G53210,AT1G53580,AT1G59870,AT1G60940,AT1G63180,AT1G64040,AT1G67730,AT1G68560,AT1G70710,AT1G71010,AT1G75380,AT1G76930,AT1G77450,AT1G78670,AT1G79340,AT2G01420,AT2G01470,AT2G06850,AT2G14170,AT2G16720,AT2G16850,AT2G18160,AT2G20990,AT2G24150,AT2G29390,AT2G30440,AT2G30500,AT2G30970,AT2G38700,AT2G41900,AT2G43750,AT2G43910,AT2G43920,AT2G44050,AT2G45980,AT2G47160,AT2G47400,AT3G06300,AT3G06420,AT3G06850,AT3G09300,AT3G14310,AT3G15000,AT3G15950,AT3G16770,AT3G18035,AT3G18830,AT3G19930,AT3G20060,AT3G22380,AT3G23800,AT3G24300,AT3G24503,AT3G26690,AT3G28860,AT3G43800,AT3G45600,AT3G46640,AT3G49940,AT3G51160,AT3G51920,AT3G52880,AT3G53460,AT3G54620,AT3G56400,AT3G58120,AT3G61060,AT4G00430,AT4G01480,AT4G03210,AT4G10380,AT4G11220,AT4G11240,AT4G11360,AT4G11600,AT4G12080,AT4G12420,AT4G13660,AT4G16370,AT4G16500,AT4G17640,AT4G19690,AT4G21810,AT4G27230,AT4G30440,AT4G30530,AT4G30550,AT4G33150,AT4G34350,AT4G34490,AT4G35310,AT4G36690,AT4G36930,AT4G37010,AT4G37540,AT4G37590,AT4G40060,AT5G04470,AT5G05080,AT5G07220,AT5G13180,AT5G14920,AT5G16370,AT5G18650,AT5G20900,AT5G23220,AT5G24090,AT5G43060,AT5G43700,AT5G44610,AT5G44790,AT5G47120,AT5G48160,AT5G50920,AT5G53160,AT5G54160,AT5G56870,AT5G60200,AT5G64260,AT5G65700,AT5G66040,AT5G66170
AT1G80580	AT1G80580	0	na	PWM998	CisBP	M0011_1.01	344	0.004427471954864111	0.02718649731188819	56	AT1G04250,AT1G08930,AT1G10470,AT1G11545,AT1G14620,AT1G17890,AT1G20840,AT1G20850,AT1G23860,AT1G27130,AT1G32170,AT1G34370,AT1G49860,AT1G59610,AT1G59870,AT1G60940,AT1G63180,AT1G68825,AT1G70710,AT1G77450,AT2G01470,AT2G14170,AT2G20120,AT2G24150,AT2G30500,AT2G41900,AT2G44050,AT3G13772,AT3G22380,AT3G24503,AT3G26690,AT3G48750,AT3G48890,AT3G54620,AT3G57610,AT4G11360,AT4G11600,AT4G14710,AT4G17030,AT4G19690,AT4G35310,AT4G36930,AT4G37590,AT5G03455,AT5G05080,AT5G07220,AT5G09978,AT5G10510,AT5G18480,AT5G47120,AT5G53160,AT5G53450,AT5G60200,AT5G60920,AT5G64200,AT5G65050	na
AT1G54060	ASIL1	3	0	PWM1003	CisBP	M1492_1.01	345	0.006913725034113489	0.03593133039468256	55	AT1G06110,AT1G08930,AT1G09970,AT1G10470,AT1G11545,AT1G20840,AT1G20850,AT1G23080,AT1G43890,AT1G59610,AT1G70710,AT1G71010,AT1G74690,AT1G77450,AT1G79340,AT2G01470,AT2G05710,AT2G20120,AT2G24150,AT2G30440,AT2G47650,AT3G02260,AT3G06300,AT3G13772,AT3G14310,AT3G16770,AT3G18830,AT3G22380,AT3G24503,AT3G27890,AT3G28860,AT3G48890,AT3G48990,AT3G49940,AT3G51160,AT3G57050,AT3G63080,AT4G11220,AT4G11360,AT4G11600,AT4G12080,AT4G13660,AT4G18040,AT4G30440,AT4G36690,AT4G37540,AT4G37590,AT5G05950,AT5G44790,AT5G48160,AT5G53160,AT5G56760,AT5G65050,AT5G65480,AT5G65700	
AT3G16857	ARR1	0	1	PWM1104	CisBP	M1229_1.01	346	0.006913725034113489	0.03593133039468256	55	AT1G09430,AT1G17290,AT1G23080,AT1G27130,AT1G29900,AT1G35720,AT1G59610,AT1G62180,AT1G68560,AT1G71010,AT1G78670,AT1G79340,AT1G79930,AT2G05710,AT2G17380,AT2G20990,AT2G23030,AT2G24150,AT2G33770,AT2G41900,AT2G43910,AT3G02260,AT3G06300,AT3G06420,AT3G06850,AT3G09300,AT3G19930,AT3G29360,AT3G47833,AT3G51160,AT3G61060,AT3G62600,AT3G63250,AT4G10380,AT4G12420,AT4G21680,AT4G21990,AT4G23710,AT4G30440,AT4G34490,AT4G37590,AT5G02260,AT5G04470,AT5G07460,AT5G15490,AT5G20900,AT5G20960,AT5G37510,AT5G38470,AT5G47120,AT5G50375,AT5G53160,AT5G66170,AT5G66390,AT5G67320	AT1G04250
AT3G16857	ARR1	0	1	PWM2544	JASPAR	MA0945.1	409	0.010582226992386272	0.048901889168424195	54	AT1G09430,AT1G17290,AT1G23080,AT1G27130,AT1G29900,AT1G35720,AT1G59610,AT1G62180,AT1G68560,AT1G71010,AT1G78670,AT1G79930,AT2G05710,AT2G17380,AT2G20990,AT2G23030,AT2G24150,AT2G33770,AT2G41900,AT2G43910,AT3G02260,AT3G06300,AT3G06420,AT3G06850,AT3G09300,AT3G19930,AT3G29360,AT3G47833,AT3G51160,AT3G61060,AT3G62600,AT3G63250,AT4G10380,AT4G12420,AT4G21680,AT4G21990,AT4G23710,AT4G30440,AT4G34490,AT4G37590,AT5G02260,AT5G04470,AT5G07460,AT5G15490,AT5G20900,AT5G20960,AT5G37510,AT5G38470,AT5G47120,AT5G50375,AT5G53160,AT5G66170,AT5G66390,AT5G67320	AT1G04250
AT4G01120	ATBZIP54	17	158	PWM1232	CisBP	M0262_1.01	347	0.006913725034113489	0.03593133039468256	55	AT1G03410,AT1G08930,AT1G09970,AT1G13260,AT1G15340,AT1G16470,AT1G20850,AT1G20960,AT1G22360,AT1G30120,AT1G34370,AT1G35720,AT1G60940,AT1G67730,AT1G70710,AT1G75380,AT1G79340,AT2G01420,AT2G05440,AT2G05710,AT2G13360,AT2G24150,AT2G25110,AT2G33770,AT2G41900,AT3G09300,AT3G13300,AT3G15950,AT3G17810,AT3G22380,AT3G24503,AT3G25530,AT3G28860,AT3G46640,AT3G50070,AT3G61060,AT3G62600,AT4G03210,AT4G11220,AT4G11600,AT4G16370,AT4G16500,AT4G30530,AT4G30550,AT4G38220,AT5G02260,AT5G13180,AT5G16370,AT5G23220,AT5G25540,AT5G47120,AT5G59090,AT5G64260,AT5G65700,AT5G67320	AT1G04250,AT1G05570,AT1G06110,AT1G06570,AT1G08930,AT1G09970,AT1G10200,AT1G10470,AT1G11545,AT1G13260,AT1G14900,AT1G15340,AT1G15670,AT1G15750,AT1G16880,AT1G17890,AT1G19350,AT1G19850,AT1G20850,AT1G20960,AT1G22360,AT1G23080,AT1G27130,AT1G30360,AT1G30510,AT1G32170,AT1G35720,AT1G47128,AT1G49300,AT1G49860,AT1G53210,AT1G53580,AT1G56200,AT1G59870,AT1G60940,AT1G63180,AT1G63940,AT1G64040,AT1G68000,AT1G68560,AT1G68825,AT1G70710,AT1G71010,AT1G73030,AT1G75380,AT1G77450,AT1G78290,AT1G79340,AT1G80240,AT2G01420,AT2G01470,AT2G06850,AT2G13360,AT2G14170,AT2G16720,AT2G16850,AT2G18160,AT2G19830,AT2G24150,AT2G25110,AT2G26080,AT2G29390,AT2G30440,AT2G30500,AT2G33770,AT2G41900,AT2G43910,AT2G43920,AT2G44050,AT2G47160,AT3G02260,AT3G03250,AT3G06420,AT3G06850,AT3G13300,AT3G14310,AT3G15000,AT3G15950,AT3G17810,AT3G18035,AT3G18830,AT3G19930,AT3G22380,AT3G24503,AT3G25530,AT3G26690,AT3G28860,AT3G29360,AT3G43800,AT3G45600,AT3G48990,AT3G49940,AT3G50070,AT3G51920,AT3G52880,AT3G54620,AT3G57050,AT3G58120,AT3G61060,AT3G62600,AT3G63080,AT4G00430,AT4G03210,AT4G10380,AT4G11360,AT4G11600,AT4G12080,AT4G12420,AT4G13660,AT4G16370,AT4G16500,AT4G17640,AT4G19690,AT4G21600,AT4G21830,AT4G23710,AT4G28040,AT4G30440,AT4G30530,AT4G33150,AT4G34350,AT4G34490,AT4G36410,AT4G36930,AT4G37590,AT4G38220,AT4G40060,AT5G02260,AT5G05080,AT5G07220,AT5G07350,AT5G09980,AT5G10510,AT5G13180,AT5G14920,AT5G16370,AT5G18650,AT5G20900,AT5G22000,AT5G23220,AT5G24090,AT5G25540,AT5G43060,AT5G43350,AT5G43700,AT5G44610,AT5G47120,AT5G48160,AT5G50375,AT5G50920,AT5G54160,AT5G56870,AT5G60200,AT5G64260,AT5G65050,AT5G65480,AT5G65700,AT5G66170
AT2G46130	ATWRKY43	2	na	PWM1511	CisBP	M1558_1.01	351	0.006913725034113489	0.03593133039468256	55	AT1G03410,AT1G06110,AT1G09970,AT1G10200,AT1G10470,AT1G16880,AT1G17890,AT1G19360,AT1G29900,AT1G29990,AT1G34370,AT1G49860,AT1G53210,AT1G53580,AT1G70710,AT1G71010,AT1G76930,AT2G05710,AT2G14170,AT2G18160,AT2G25810,AT2G38700,AT2G43350,AT2G47650,AT3G01420,AT3G02260,AT3G18035,AT3G18830,AT3G24300,AT3G26690,AT3G43800,AT3G45600,AT3G54590,AT3G55830,AT3G63080,AT4G01750,AT4G03210,AT4G10380,AT4G11260,AT4G12080,AT4G15780,AT4G16500,AT4G18040,AT4G19690,AT4G30440,AT4G30530,AT4G33360,AT4G37010,AT4G37590,AT5G10510,AT5G44790,AT5G47120,AT5G48160,AT5G59090,AT5G66390	na
AT2G46130	ATWRKY43	2	na	PWM2680	JASPAR	MA1086.1	361	0.006913725034113489	0.03593133039468256	55	AT1G03410,AT1G06110,AT1G09970,AT1G10200,AT1G10470,AT1G16880,AT1G17890,AT1G19360,AT1G29900,AT1G29990,AT1G34370,AT1G49860,AT1G53210,AT1G53580,AT1G70710,AT1G71010,AT1G76930,AT2G05710,AT2G14170,AT2G18160,AT2G25810,AT2G38700,AT2G43350,AT2G47650,AT3G01420,AT3G02260,AT3G18035,AT3G18830,AT3G24300,AT3G26690,AT3G43800,AT3G45600,AT3G54590,AT3G55830,AT3G63080,AT4G01750,AT4G03210,AT4G10380,AT4G11260,AT4G12080,AT4G15780,AT4G16500,AT4G18040,AT4G19690,AT4G30440,AT4G30530,AT4G33360,AT4G37010,AT4G37590,AT5G10510,AT5G44790,AT5G47120,AT5G48160,AT5G59090,AT5G66390	na
AT2G46130	ATWRKY43	2	na	PWM3548	DAP-seq	WRKY43_col	382	0.006913725034113489	0.03593133039468256	55	AT1G09430,AT1G11545,AT1G17890,AT1G19360,AT1G22360,AT1G29900,AT1G34370,AT1G47128,AT1G67730,AT1G76690,AT1G76930,AT2G01470,AT2G14170,AT2G16720,AT2G17720,AT2G18160,AT2G30440,AT2G33770,AT2G38700,AT3G03250,AT3G13772,AT3G14310,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G24503,AT3G26690,AT3G29360,AT3G51920,AT4G00430,AT4G01750,AT4G10380,AT4G16500,AT4G19690,AT4G30440,AT4G34350,AT4G34490,AT4G36690,AT4G37010,AT4G37590,AT5G07350,AT5G09978,AT5G09980,AT5G10510,AT5G18650,AT5G20900,AT5G24090,AT5G38470,AT5G42180,AT5G43350,AT5G48160,AT5G50920,AT5G59090,AT5G66390	na
AT3G04060	anac046	7	0	PWM1604	PBM		353	0.006913725034113489	0.03593133039468256	55	AT1G09970,AT1G13260,AT1G16880,AT1G19360,AT1G20850,AT1G20960,AT1G23080,AT1G23860,AT1G30120,AT1G30360,AT1G30510,AT1G47128,AT1G53580,AT1G60940,AT1G63180,AT1G63940,AT1G64040,AT1G71010,AT1G78670,AT2G01470,AT2G05440,AT2G16720,AT2G24150,AT2G29540,AT2G41900,AT2G43920,AT2G47160,AT3G06420,AT3G13300,AT3G13570,AT3G18830,AT3G27890,AT3G47520,AT3G61060,AT3G62600,AT4G00430,AT4G10380,AT4G16370,AT4G18040,AT4G22930,AT4G30550,AT4G33150,AT4G34350,AT4G35310,AT5G07220,AT5G07350,AT5G16370,AT5G18650,AT5G43060,AT5G44790,AT5G53450,AT5G60200,AT5G60920,AT5G66170,AT5G67320	
AT4G31920	ARR10	12	na	PWM1730	JASPAR	MA0121.1	355	0.006913725034113489	0.03593133039468256	55	AT1G05570,AT1G15750,AT1G20840,AT1G27130,AT1G29900,AT1G35720,AT1G60940,AT1G71010,AT1G74690,AT1G79340,AT1G79930,AT1G80240,AT2G05710,AT2G16720,AT2G18160,AT2G20990,AT2G30970,AT2G33770,AT3G02260,AT3G03250,AT3G06300,AT3G06850,AT3G09300,AT3G15000,AT3G19930,AT3G22380,AT3G29360,AT3G47833,AT3G48750,AT3G49940,AT3G51160,AT3G57050,AT3G61060,AT3G62600,AT4G01480,AT4G17640,AT4G21990,AT4G22930,AT4G30440,AT4G37590,AT5G04470,AT5G05080,AT5G07350,AT5G15490,AT5G20900,AT5G20960,AT5G37510,AT5G38470,AT5G48870,AT5G50375,AT5G53160,AT5G60620,AT5G66170,AT5G66390,AT5G67320	na
AT3G15210	ATERF4	3	0	PWM2590	JASPAR	MA0992.1	358	0.006913725034113489	0.03593133039468256	55	AT1G08930,AT1G11545,AT1G17890,AT1G19850,AT1G23860,AT1G27130,AT1G32170,AT1G44800,AT1G59870,AT1G63180,AT1G68825,AT1G70710,AT1G76930,AT1G77450,AT2G01470,AT2G14170,AT2G23030,AT2G30500,AT2G44050,AT3G06420,AT3G09300,AT3G13772,AT3G16770,AT3G18035,AT3G19930,AT3G22380,AT3G24300,AT3G24503,AT3G26690,AT3G48750,AT3G48890,AT3G52880,AT3G54620,AT3G62600,AT4G11360,AT4G11600,AT4G12080,AT4G14710,AT4G18040,AT4G35310,AT5G03455,AT5G05080,AT5G07220,AT5G09978,AT5G10510,AT5G18480,AT5G37510,AT5G44610,AT5G53450,AT5G56760,AT5G59090,AT5G60200,AT5G64200,AT5G65050,AT5G66390	
