$RNA_seq	FLT_Light_Rep1	FLT_Light_Rep2	FLT_Light_Rep3	FLT_Dark_Rep1	FLT_Dark_Rep2	FLT_Dark_Rep3	GC_Light_Rep1	GC_Light_Rep2	GC_Light_Rep3	GC_Dark_Rep1	GC_Dark_Rep2	GC_Dark_Rep3
AT2G19940	259.9634925	249.9268567	219.3472034	322.5874667	368.9488727	257.0798271	242.8610126	217.2865208	266.6325807	369.0012271	199.1217183	229.2175261
AT2G20280	369.3054381	311.6157213	353.8350736	351.9750834	381.820606	386.3919295	353.0954328	405.9377442	327.1681095	391.876635	360.5873129	352.0135193
AT2G20330	308.6087395	324.1966818	268.8625199	338.7628201	314.558588	212.4562338	389.3686553	160.316569	169.6378494	262.9722047	364.4205945	287.0101194
AT2G20370	347.2685235	327.5848324	220.278296	281.3792478	342.1094457	223.5175299	319.1568131	167.4684897	240.722253	237.8660168	269.7715456	207.5177907
AT2G20580	460.6811227	441.1254356	394.429243	410.2218263	475.8283159	243.7094405	400.7648122	368.8813002	337.4647286	617.9181915	430.7257582	391.3113795
AT2G20670	175.0315336	161.7645966	459.8458132	232.9740578	51.76562676	180.0302681	216.4474397	186.2824312	266.5465093	52.65292255	33.89830984	79.48020066
AT2G20750	307.4570706	313.5986724	184.5341913	360.4460478	185.126874	135.2859874	443.2280955	197.7521285	416.8386016	312.8908734	102.2406249	105.7549806
AT2G20810	437.3779916	462.6404363	368.4331218	433.8865861	389.8686445	288.4165817	483.6110719	362.9253681	350.6423482	402.3050227	337.4737465	293.184865
AT2G20830	208.5468202	214.4646637	239.8158013	224.6719749	179.3204368	384.176225	197.9044467	303.4843397	292.7553873	257.4305883	255.0842519	277.0805686
AT2G20860	313.0311719	270.7298919	308.3831363	326.1529714	281.0491414	377.5917387	431.1276249	185.1182342	328.0921068	280.7796551	350.1219596	343.2344481
AT2G20890	327.4067111	401.9649516	345.6646835	336.4769774	369.1035754	395.8482127	372.5230414	444.4012268	394.2710061	343.5640351	308.5442357	386.024873
AT2G20920	182.6144592	190.543193	276.8728454	174.2002364	168.0728034	275.006274	344.3459206	188.1764199	254.8672347	146.6299679	169.4758128	241.5336626
AT2G21120	212.80041	251.8477672	235.6356134	299.5223842	237.2818467	250.3642287	268.6662825	246.0438908	194.9214451	206.4128345	194.6290092	232.2769761
AT2G21195	195.5909507	218.9224117	234.1040573	169.3311572	281.7033421	355.0370689	308.7398247	437.0521345	362.6450096	281.0253208	429.0785414	311.4766158
AT2G21240	178.5852043	168.4999739	243.3671001	223.8571192	171.4216366	211.8324418	190.0726659	236.0422329	200.2120288	160.5880218	165.5357907	181.2165759
AT2G21270	293.04861	252.7122615	294.0592575	270.9324776	261.9171088	316.9588154	260.2432088	311.2678768	346.0561406	259.3900779	258.5226213	260.7900285
AT2G21300	295.88383	363.5519869	240.7590505	296.07002	305.1643342	147.5989282	235.2544903	281.6251608	184.6728497	367.5658935	390.9728398	259.7294461
AT2G21410	284.1445537	260.0037625	230.8255774	214.9106476	245.9795464	195.5659203	197.7992582	227.1474838	181.4631177	173.0835043	105.4462277	260.1855187
AT2G21520	336.2325459	401.0151344	524.9814913	360.3736966	290.1400639	265.9258541	307.908121	441.0394438	368.593885	300.5977611	265.4033314	386.3684823
AT2G21560	134.6573032	208.2196855	130.3362504	102.136443	102.862975	108.9780976	130.5018673	411.0189717	394.3570143	85.07213273	60.6458262	227.0777273
AT2G21790	390.9165543	262.2116116	259.1706199	319.9122728	426.0983662	218.621126	364.5484471	183.7746813	207.9796464	401.9864019	405.6863061	362.399506
AT2G21970	121.3326672	147.8950966	192.5679599	134.2141422	116.3473156	154.4496821	208.6769984	378.8941597	361.1889139	150.163487	55.1749786	141.3559596
AT2G22120	213.7192786	182.8688673	229.1229766	227.3909606	189.5775908	230.1024596	283.1984077	246.9720639	286.7383565	253.5049738	208.7791798	194.0609856
AT2G22125	394.0817803	471.75163	540.3110808	372.5192938	553.0317847	273.1420032	283.3160379	351.4147783	297.593412	488.9625615	414.9752854	543.1481821
AT2G22230	374.8628546	272.8086401	260.5624313	359.3596223	486.2060222	544.4379008	312.5153729	627.6298402	548.0271249	547.6889513	368.5954538	275.5106972
AT2G22330	384.792001	379.4768926	425.719329	399.6845699	204.676455	421.5305893	430.8901786	136.7697359	251.3346321	490.2432564	367.75488	433.7505175
AT2G22400	535.5667333	485.4001195	346.6273173	414.3922473	472.486718	386.9957357	691.5215692	386.1635424	284.2886944	421.4626894	546.7790053	390.2667218
AT2G22475	268.2057017	255.7889744	260.9054153	272.7306395	238.8391896	195.9000751	216.9002186	227.6069323	241.2560505	268.3132371	192.8771382	246.5272461
AT2G22480	407.0159268	265.3112446	290.7214665	312.1556738	348.8434095	336.6724407	276.1160493	354.8165229	313.7734655	338.2514928	205.4135383	317.9779157
AT2G22490	348.4296928	418.8586891	294.0625944	378.5206387	550.1941598	239.1700318	327.3260087	484.7378779	312.9856577	412.3600269	344.7221729	383.7746722
AT2G22630	231.801689	175.0610155	278.1195775	239.3815397	271.0633258	251.890979	205.3707476	310.7307831	286.4792718	279.9294094	359.3651968	449.0312081
AT2G22660	234.4976933	305.9736379	284.1282151	296.5982615	284.5362426	217.0165851	259.1176836	167.5480474	192.0898753	311.1133629	222.7474606	337.0989678
AT2G22970	301.0105663	246.5113785	234.166617	333.4246593	123.9533706	154.8581741	145.2441576	211.0169783	208.9318274	163.8168644	37.36648158	128.6170176
AT2G23050	352.8524395	315.8703868	308.2793974	335.651938	501.7840782	283.1234871	617.0723235	646.3254678	348.3749494	457.9098041	597.6292705	269.2418869
AT2G23820	337.5956255	280.9953302	246.2748545	347.5428605	361.2987564	409.3986163	293.4590412	286.1209569	368.3980765	345.5602249	335.6734451	275.7707854
AT2G24040	132.1249144	130.3138531	147.9846207	117.382483	147.1519939	224.3236026	173.8184773	283.690498	261.1036428	143.4572259	74.75994261	176.3271376
AT2G24100	261.5977955	329.4626943	339.2759391	212.7385004	166.7048288	226.2979745	301.6967631	185.9484951	202.3034409	147.3335492	110.6966638	263.2437099
AT2G24180	229.6389972	207.4266987	289.0702732	261.0211888	86.04176753	286.3601259	131.7937802	164.6277036	178.9887834	99.57488516	73.19987189	183.7533736
AT2G24280	287.9383493	288.8503856	190.8109431	298.0844166	281.3421674	347.3081409	356.4480867	112.0837676	135.1765018	244.4828067	253.9356609	249.6917218
AT2G24290	288.8990406	257.4545547	225.7817442	261.5040118	373.2144334	298.2657912	329.7137649	359.5903894	325.8125968	326.1075663	240.4512345	343.6300999
AT2G24420	328.9601277	337.6690997	253.6029288	334.228489	203.8483651	231.0668212	380.8629289	439.3980269	397.8095053	240.6046731	230.3142516	316.5316066
AT2G24500	477.7402976	342.8426249	319.851551	401.7005399	463.8059432	325.4908505	403.8158977	482.4384733	323.1241125	452.4757407	428.5554825	354.0951701
AT2G24600	40.96055323	57.41201651	104.6351225	102.0288003	28.49657639	359.2313665	32.63231149	7.080381633	12.24846686	28.99754583	16.01039105	47.90614969
AT2G24790	384.7127749	315.979539	367.4776628	414.2292106	372.1897354	351.1865585	379.3474883	572.751308	453.8201814	393.5965085	349.6521429	348.3349896
AT2G25170	308.4396626	333.5210907	316.7319287	319.898518	361.5339702	285.0758229	299.1543345	312.2794715	212.4162568	339.5913582	325.4746048	336.6253394
AT2G25180	296.8423852	250.9044814	250.2344251	256.1687589	183.4937071	212.4441321	366.0552114	241.1012672	267.1613778	268.6448812	251.8698223	224.0318754
AT2G25260	279.4236828	289.0412519	274.4305382	386.8507833	166.0615485	221.9334642	182.744525	114.6565544	267.4545263	125.5895373	55.2912306	166.1779186
AT2G25310	372.9976162	367.2253711	425.7352769	351.0823462	395.3673307	333.5120892	383.0535872	720.8624337	534.1666337	492.9500211	465.1701004	398.3653794
AT2G25870	360.7651115	415.1699851	326.3527069	489.9296362	514.8637412	345.6878435	379.125266	169.3276982	342.3915979	428.0760838	491.2039305	355.1439116
AT2G25964	264.9824543	281.175271	244.9605957	201.7929054	308.805993	316.3827673	319.9398694	307.5827165	267.0304683	337.6788224	491.5363029	442.3837406
AT2G26060	376.8617835	259.1913837	277.5987521	374.8769414	299.7373368	317.9607896	370.2902347	379.9025097	328.8588225	405.6903683	361.9012736	269.3192434
AT2G26110	171.6320165	157.4220725	195.9364419	200.1158426	213.1005367	247.1764902	167.555564	273.5172588	244.4940116	170.8675007	174.9048767	203.3566042
AT2G26140	372.4384039	352.1631156	333.676316	298.9037083	332.6841039	284.7743112	304.1653675	269.1429893	255.692548	360.761433	411.0158783	347.940911
AT2G26190	219.4234089	198.7091193	266.9812544	240.6183041	192.7200144	277.1132944	249.8659534	195.039733	178.7876148	165.1394735	228.9175306	236.7741856
AT2G26210	184.6894841	215.8863793	222.0677968	158.5984955	137.5351287	204.6770406	251.7140367	292.4404245	284.1883577	149.0564752	188.8579804	193.8381672
AT2G26590	466.7593962	354.1060832	364.4394077	365.1307652	404.0087945	342.3580027	494.5124759	459.1105916	463.702694	374.6396379	363.2770663	289.6262478
AT2G26650	238.3223791	269.6753496	411.7692684	267.1920348	124.1921768	243.4093214	243.3363143	187.43812	224.6956936	189.857346	164.2289731	292.3202306
AT2G26680	371.9491621	334.5901717	252.5892805	286.1419045	371.7734494	245.0279668	236.4702474	373.1801558	263.3563253	383.9728278	306.8583248	318.951264
AT2G26760	164.8697152	170.819926	272.06567	156.7522764	231.2375476	233.2906829	353.7718139	289.8689826	309.2544308	326.2515449	349.9285092	382.9911491
AT2G26980	302.6181541	317.9489244	195.4333495	236.8017784	313.2601959	193.4940723	290.8650268	265.8121457	265.8294497	269.2051367	155.6410293	407.4721623
AT2G26990	338.9937531	328.3252229	262.3485835	400.2771202	293.0805266	378.4671628	323.4325361	373.7890631	296.5412008	332.730182	339.2138902	266.3385552
AT2G27000	354.9890301	241.7817131	269.631991	351.9842265	397.2764307	286.3245684	247.1848338	218.8184479	218.1432424	282.5533012	189.2334787	195.1065526
AT2G27040	265.5643402	255.8858151	189.4705768	258.9475002	361.4709439	178.4885003	377.6696933	150.7691422	221.758679	361.409022	461.0109951	240.5041951
AT2G27050	375.0337845	353.078809	354.706318	326.1671108	311.1964316	369.8095088	397.9825848	190.7107271	177.0683429	275.1028954	253.67203	385.0906269
AT2G27100	451.4977374	293.2258165	353.913932	342.9903257	485.9312542	347.8796043	478.0641403	253.5448106	245.0267743	415.0016169	446.7022181	319.026238
AT2G27170	358.4648533	359.915691	363.1500415	324.1685796	316.7471257	364.6180291	269.5490399	401.779332	297.9484576	396.845284	375.0832159	413.1587255
AT2G27190	522.3937484	421.443488	348.981856	365.9776487	370.3890225	286.3174654	450.1626028	298.8474431	279.5539108	433.9560912	305.2680506	320.015261
AT2G27310	85.8211135	86.45636095	325.4730483	179.1181601	28.90690086	256.1404224	105.9568415	123.1820597	165.0800615	39.6838042	58.89030638	116.6442436
AT2G27370	367.1530212	361.5495795	183.7185756	284.6175324	213.1568155	244.5475665	194.7548267	250.6502994	264.8497003	242.472284	35.63637721	383.9008417
AT2G27500	80.35217208	104.616089	220.6507397	129.0236899	53.1665838	208.2120577	140.5432731	115.0598538	130.1300609	52.03792455	55.88137754	105.9857571
AT2G27580	156.3188436	216.6335854	218.6358958	217.5177312	163.8059805	224.7199638	173.0755243	296.3099934	320.9548751	216.7190593	178.0034814	198.0039316
AT2G27600	397.0091959	378.3098137	370.0508724	372.3001314	369.032142	324.4583792	313.7636754	394.5501312	346.3918422	433.072474	389.2475843	444.9376385
AT2G27775	250.1855714	285.291697	255.5408698	256.7735926	414.0431556	344.7692673	262.4882669	528.69006	417.404305	330.4908788	421.3366919	301.7220005
AT2G27970	209.9525728	267.6054792	205.4394087	197.7263763	295.2930575	335.0895863	256.400522	443.572898	366.5765404	393.3025464	430.133868	293.9867942
AT2G28070	274.9391598	295.4326827	242.1499839	187.5928188	352.8565851	179.4452541	406.356213	252.8805577	165.4632438	251.5964345	418.1007179	297.3435364
AT2G28110	107.6662186	168.6185898	293.9323493	116.1670908	36.97071913	137.1842956	67.61747837	155.6087868	226.6718395	54.2373607	51.77835276	206.466191
AT2G28160	189.5356343	142.7703671	266.1385998	218.1001659	124.9538879	323.6992052	159.0802232	222.1008443	259.8976503	131.9619799	135.4611273	340.2889461
AT2G28230	314.6951707	340.7377477	222.2386569	215.0492006	376.8027277	441.0277133	381.1727747	473.2147631	399.2560261	293.4096085	312.9332739	341.0235139
AT2G28290	355.4367186	360.6019577	377.6492119	301.1009557	431.6544089	377.8579421	367.1298936	252.417495	297.726065	430.7453108	572.7664988	562.0072168
AT2G28310	310.5611003	307.1840622	245.3782792	326.3961586	324.5287606	421.4225963	265.1603497	302.6329437	325.4185726	341.0221796	280.6256818	362.2532489
AT2G28330	228.2541077	217.6802182	152.9493664	189.4863047	347.6604223	249.3905769	191.5234224	308.2283152	220.376335	283.1105415	479.1268645	234.2468104
AT2G28370	341.8008945	289.9079773	373.1468057	317.5387562	330.8055295	321.6466325	355.7043916	517.2873954	409.7762282	338.0249869	270.9668713	401.4770839
AT2G28380	429.7824167	372.8385921	265.6021784	402.4090747	567.315678	363.5846601	433.1776812	246.7448293	372.9617477	465.4005014	321.4371035	353.0662303
AT2G28390	308.6026915	247.6023489	244.5696187	288.3716546	305.1468406	218.4808404	232.7268421	237.2611818	189.7945168	257.3003897	294.7619768	230.2287015
AT2G28400	69.03500045	66.38736154	235.5418367	113.3053862	62.53065798	456.4734925	58.4196491	48.89393245	68.64358929	64.85086591	48.13058442	75.3410198
AT2G28430	184.2346556	219.7175971	226.9826592	190.4118142	234.2038444	406.7502518	250.7661772	404.2897285	408.2829098	218.580156	272.4626345	207.1433207
AT2G28450	461.5775351	468.7556665	387.037687	446.5971631	539.0262662	415.0824321	581.7073255	234.1673512	207.9210543	367.2594142	620.0553839	492.48383
AT2G28510	323.2011053	306.7260303	376.4250339	209.1602622	149.2553647	328.8661031	377.7660956	325.2389875	359.3789416	277.9339777	297.8387659	265.2624306
AT2G28520	348.0205073	314.4859425	298.0532712	348.6255982	304.4460341	264.7960696	291.8711487	352.1042909	247.2902443	351.8059612	307.4245758	301.4879148
AT2G28550	125.9636444	197.604117	158.2762831	146.5897245	42.03976759	94.35104468	269.8050367	264.5339778	258.0208327	68.97952713	40.29407884	38.2213718
AT2G28570	114.8956855	202.3471658	355.6569185	181.3154348	177.5765486	339.4426612	65.87736418	92.24457154	202.0862995	112.0571486	159.924472	290.6028037
AT2G28600	309.5661086	354.90162	335.2171598	301.5994984	496.7646772	403.4493493	332.1970607	160.0749542	282.7323476	382.9489876	333.8322038	317.9508017
AT2G28670	388.001139	360.88777	289.1710184	285.7969123	279.6414509	180.7153987	300.0922521	214.356968	218.6203966	321.2841769	233.7270921	504.0778397
AT2G28671	367.589402	381.5800502	315.7914882	271.5185633	296.4404737	185.2346583	279.1887143	258.8886128	226.6510234	403.9643108	278.5182232	531.6464749
AT2G28720	137.2957916	97.2240848	220.112745	133.5452105	22.86384308	215.4440805	75.23379037	178.4803594	152.8677941	23.52668045	28.4957527	60.88260779
AT2G28800	243.9338157	265.6372489	334.7098233	242.4323601	132.8938949	242.2415756	272.0143659	301.6606144	259.6449537	147.1857923	227.2900399	225.0557594
AT2G28810	196.5648404	222.1630994	181.7648045	179.9054294	250.0980915	141.3833745	312.1779467	153.3544053	221.6409674	317.41222	485.7926138	411.7363907
AT2G28900	299.8974791	332.4267066	259.7502454	216.7308842	125.7553535	396.8334055	437.7676332	300.9493434	264.5062732	260.4664005	195.8631064	222.8832893
AT2G29050	237.7121217	282.0179221	171.2019413	219.733519	295.1991928	189.6789668	300.0950178	280.8232115	294.6014672	352.1013597	315.2916045	314.5029664
AT2G29125	149.1315739	230.7026968	161.0160384	189.443215	368.5408502	344.8154032	256.8250791	391.7883272	286.4673309	307.611064	259.8776787	301.2885304
AT2G29560	334.7434003	265.2015301	277.7483059	352.0198785	336.7599515	217.3478441	387.2677583	369.4671959	276.5401246	373.1314016	275.0059603	284.9304323
AT2G29570	302.2431702	250.0478182	340.7643944	367.1898078	431.6651268	347.5840371	272.9430182	486.9787628	484.7042965	512.3339913	511.5961021	470.6211907
AT2G29700	360.4375664	372.5399745	387.6598809	351.7372331	312.0075828	359.2738117	325.010851	551.2942582	564.405122	308.1874106	383.0490176	331.2630932
AT2G30000	202.422217	171.6439775	181.9557762	183.7174777	256.2997565	366.5952736	229.5300711	324.2933902	332.6274448	269.0908897	307.3215068	283.6399229
AT2G30020	103.4652102	102.0452818	323.8863467	104.9674012	56.46515851	273.3328966	130.9388357	67.78395724	73.07478444	127.1024844	82.1246071	48.51896122
AT2G30060	297.9545473	336.6117841	303.5670029	344.8670243	328.7663374	292.8709396	335.1411475	537.7452339	455.5474055	337.9026651	244.3295575	276.6151149
AT2G30110	369.8329727	445.7627226	452.7699754	305.9430949	349.4611694	230.7673649	396.0609324	314.063233	285.6077425	554.7006247	466.5935205	510.0662383
AT2G30590	263.2327841	327.4125907	217.022901	230.2580577	343.4735392	281.5097743	272.7726566	244.8795156	215.1410817	290.5385134	319.6926598	293.1952076
AT2G30700	429.7662073	425.9730052	326.4834757	422.9941252	366.5905066	218.0776737	482.6183754	297.6983005	264.0027166	452.390311	611.7959648	428.7521033
AT2G30740	358.337776	364.0986113	364.400229	383.0764109	328.7965116	326.063931	348.2454508	195.112053	267.6791245	287.9778777	193.5402147	398.4992606
AT2G31085	152.6721113	287.1027888	279.7961514	166.9399422	351.1514608	219.5076679	285.3030606	576.8921593	618.9108926	474.8301063	200.7051403	244.4389991
AT2G31140	267.8464061	318.2121651	298.6123836	278.2821382	329.5060436	371.0697922	316.6281652	391.6711071	332.1211684	279.0640364	329.4976839	253.8515923
AT2G31200	155.7743598	180.2671954	245.2373045	130.0780349	182.2212302	191.6917125	183.2990123	361.9627542	353.5865921	240.8186878	258.4037791	260.0686698
AT2G31350	252.7418056	324.4193035	441.9517593	302.8174752	189.479878	295.4925974	351.8361586	431.1002906	432.2544004	223.8595122	271.7315508	397.9444666
AT2G31370	221.4537913	243.6107547	204.3668219	264.7780875	328.9209132	173.6601354	259.0461721	289.3031339	289.7626009	318.1442449	300.8686054	390.7592791
AT2G31400	229.3944066	223.4182361	286.771241	254.0699877	253.4156784	293.9557899	182.2148457	159.2668296	150.7477939	173.7379426	345.0368432	314.9719806
AT2G31440	280.8009891	353.159903	252.391264	310.5781969	431.0856482	428.7880725	383.5978609	387.2903502	359.5965206	415.785653	424.8589011	302.7292282
AT2G31750	478.542283	536.5675579	473.6502993	493.8862003	373.5339292	375.2654791	438.0314089	235.4840401	260.3821822	348.0665635	201.6552452	355.5858704
