Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
831287,1.0,1,0,0
831528,1.0,1,0,0
828154,1.0,1,0,0
821122,1.0,1,0,0
823736,1.0,1,0,0
842372,1.0,1,0,0
832629,1.0,1,0,0
821896,1.0,1,0,0
824916,1.0,1,0,0
28720674,1.0,1,0,0
833835,1.0,1,0,0
831463,1.0,1,0,0
818154,1.0,1,0,0
818600,1.0,1,0,0
838496,1.0,1,0,0
829747,1.0,1,0,0
834829,1.0,1,0,0
829479,1.0,1,0,0
817427,1.0,1,0,0
839829,1.0,1,0,0
830150,1.0,1,0,0
28717841,1.0,1,0,0
841612,1.0,1,0,0
828672,1.0,1,0,0
831912,1.0,1,0,0
841594,1.0,1,0,0
832419,1.0,1,0,0
839892,1.0,1,0,0
819044,1.0,1,0,0
817045,1.0,1,0,0
837079,1.0,1,0,0
843902,1.0,1,0,0
825432,1.0,1,0,0
836265,1.0,1,0,0
824661,1.0,1,0,0
839375,1.0,1,0,0
821454,1.0,1,0,0
842124,1.0,1,0,0
841185,1.0,1,0,0
842834,1.0,1,0,0
820153,1.0,1,0,0
816810,1.0,1,0,0
835263,1.0,1,0,0
834721,1.0,1,0,0
823405,1.0,1,0,0
819355,1.0,1,0,0
843603,1.0,1,0,0
823541,1.0,1,0,0
838495,1.0,1,0,0
841470,1.0,1,0,0
832743,1.0,1,0,0
821070,1.0,1,0,0
838456,1.0,1,0,0
837801,1.0,1,0,0
